28.08.2025                                         Dynamische Listenausgabe                                                 1

Zobrazení databáze pers.plánování

	VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
	01	ZX	90011620	1000		1	01.01.1800	31.12.9999	D			SPEC        SKD/CKD/MKD                             00000000
	01	ZX	90011620	1000		1	01.01.1800	31.12.9999	E			SPEC        SKD/CKD/MKD                             00000000
	01	ZX	90011622	1000		1	01.01.1800	31.12.9999	C			SPEC        díly                                    00000000
	01	ZX	90011622	1000		1	01.01.1800	31.12.9999	D			SPEC        Teile                                   00000000
	01	ZX	90011622	1000		1	01.01.1800	31.12.9999	E			SPEC        parts                                   00000000
	01	ZX	90011623	1000		1	01.01.1800	31.12.9999	C			SPEC        dílù                                    00000000
	01	ZX	90011623	1000		1	01.01.1800	31.12.9999	D			SPEC        der Teile                               00000000
	01	ZX	90011623	1000		1	01.01.1800	31.12.9999	E			SPEC        parts                                   00000000
	01	ZX	90011624	1000		1	01.01.1800	31.12.9999	C			SPEC        motory                                  00000000
	01	ZX	90011624	1000		1	01.01.1800	31.12.9999	D			SPEC        Motoren                                 00000000
	01	ZX	90011624	1000		1	01.01.1800	31.12.9999	E			SPEC        engines                                 00000000
	01	ZX	90011627	1000		1	01.01.1800	31.12.9999	C			SPEC        modelù                                  00000000
	01	ZX	90011627	1000		1	01.01.1800	31.12.9999	D			SPEC        der Modelle                             00000000
	01	ZX	90011627	1000		1	01.01.1800	31.12.9999	E			SPEC        models                                  00000000
	01	ZX	90011631	1000		1	01.01.1800	31.12.9999	C			SPEC        koncepèní vozy                          00000000
	01	ZX	90011631	1000		1	01.01.1800	31.12.9999	D			SPEC        Konzeptfahrzeuge                        00000000
	01	ZX	90011631	1000		1	01.01.1800	31.12.9999	E			SPEC        concept cars                            00000000
	01	ZX	90011634	1000		1	01.01.1800	31.12.9999	C			SPEC        prototypového náøadí                    00000000
	01	ZX	90011634	1000		1	01.01.1800	31.12.9999	D			SPEC        der Prototypenwerkzeuge                 00000000
	01	ZX	90011634	1000		1	01.01.1800	31.12.9999	E			SPEC        prototype tools                         00000000
	01	ZX	90011647	1000		1	01.01.1800	31.12.9999	C			SPEC        výrobku                                 00000000
	01	ZX	90011647	1000		1	01.01.1800	31.12.9999	D			SPEC        der Produkts                            00000000
	01	ZX	90011647	1000		1	01.01.1800	31.12.9999	E			SPEC        product                                 00000000
	01	ZX	90011649	1000		1	01.01.1800	31.12.9999	C			SPEC        SZ                                      00000000
	01	ZX	90011649	1000		1	01.01.1800	31.12.9999	D			SPEC        MaA                                     00000000
	01	ZX	90011649	1000		1	01.01.1800	31.12.9999	E			SPEC        SZ                                      00000000
	01	ZX	90011650	1000		1	01.01.1800	31.12.9999	C			SPEC        produktové klausury                     00000000
	01	ZX	90011650	1000		1	01.01.1800	31.12.9999	D			SPEC        Produktklausuren                        00000000
	01	ZX	90011650	1000		1	01.01.1800	31.12.9999	E			SPEC        product cost optimisation events (Produk00000000
	01	ZX	90011656	1000		1	01.01.1800	31.12.9999	C			SPEC        služební vozy                           00000000
	01	ZX	90011656	1000		1	01.01.1800	31.12.9999	D			SPEC        Dienstfahrzeuge                         00000000
	01	ZX	90011656	1000		1	01.01.1800	31.12.9999	E			SPEC        company cars                            00000000
	01	ZX	90011662	1000		1	01.01.1800	31.12.9999	C			SPEC        vozù                                    00000000
	01	ZX	90011662	1000		1	01.01.1800	31.12.9999	D			SPEC        der Fahrzeuge                           00000000
	01	ZX	90011662	1000		1	01.01.1800	31.12.9999	E			SPEC        cars                                    00000000
	01	ZX	90011668	1000		1	01.01.1800	31.12.9999	C			SPEC        technologický projekt                   00000000
	01	ZX	90011668	1000		1	01.01.1800	31.12.9999	D			SPEC        Technologisches Projekt                 00000000
	01	ZX	90011668	1000		1	01.01.1800	31.12.9999	E			SPEC        technological project                   00000000
	01	ZX	90011698	1000		1	01.01.1800	31.12.9999	C			SPEC        DL-zkoušky                              00000000
	01	ZX	90011698	1000		1	01.01.1800	31.12.9999	D			SPEC        DL-Erprobung                            00000000
	01	ZX	90011698	1000		1	01.01.1800	31.12.9999	E			SPEC        DL-tests                                00000000
	01	ZX	90011705	1000		1	01.01.1800	31.12.9999	C			SPEC        PVS                                     00000000
	01	ZX	90011705	1000		1	01.01.1800	31.12.9999	D			SPEC        PVS                                     00000000
	01	ZX	90011705	1000		1	01.01.1800	31.12.9999	E			SPEC        PVS                                     00000000
	01	ZX	90011718	1000		1	01.01.1800	31.12.9999	C			SPEC        0S                                      00000000
	01	ZX	90011718	1000		1	01.01.1800	31.12.9999	D			SPEC        0S                                      00000000
	01	ZX	90011718	1000		1	01.01.1800	31.12.9999	E			SPEC        0S                                      00000000
	01	ZX	90011747	1000		1	01.01.1800	31.12.9999	C			SPEC        mìsíènì                                 00000000
	01	ZX	90011747	1000		1	01.01.1800	31.12.9999	D			SPEC        pro Monat                               00000000
	01	ZX	90011747	1000		1	01.01.1800	31.12.9999	E			SPEC        monthly                                 00000000
	01	ZX	90011751	1000		1	01.01.1800	31.12.9999	C			SPEC        CAD dat                                 00000000
	01	ZX	90011751	1000		1	01.01.1800	31.12.9999	D			SPEC        der CAD-Daten                           00000000
	01	ZX	90011751	1000		1	01.01.1800	31.12.9999	E			SPEC        CAD data                                00000000
	01	ZX	90011754	1000		1	01.01.1800	31.12.9999	C			SPEC        nábìhovým/výbìhovým køivkám             00000000
	01	ZX	90011754	1000		1	01.01.1800	31.12.9999	D			SPEC        den Anlauf-/Auslaufkurven               00000000
	01	ZX	90011754	1000		1	01.01.1800	31.12.9999	E			SPEC        launch/runout curves                    00000000
	01	ZX	90011759	1000		1	01.01.1800	31.12.9999	C			SPEC        pøedsérie                               00000000
	01	ZX	90011759	1000		1	01.01.1800	31.12.9999	D			SPEC        Vorserie                                00000000
	01	ZX	90011759	1000		1	01.01.1800	31.12.9999	E			SPEC        pre-series                              00000000
	01	ZX	90011771	1000		1	01.01.1800	31.12.9999	C			SPEC        v závislosti na pøidìleném IPO          00000000
	01	ZX	90011771	1000		1	01.01.1800	31.12.9999	D			SPEC        in Abhängigkeit vom zugeteilt. IPO      00000000
	01	ZX	90011771	1000		1	01.01.1800	31.12.9999	E			SPEC        depending on assigned IPO               00000000
	01	ZX	90011772	1000		1	01.01.1800	31.12.9999	C			SPEC        projekty                                00000000
	01	ZX	90011772	1000		1	01.01.1800	31.12.9999	D			SPEC        Projekte                                00000000
	01	ZX	90011772	1000		1	01.01.1800	31.12.9999	E			SPEC        projects                                00000000
	01	ZX	90011792	1000		1	01.01.1800	31.12.9999	C			SPEC        režijní náklady                         00000000
	01	ZX	90011792	1000		1	01.01.1800	31.12.9999	D			SPEC        Sachgemeinkosten                        00000000
	01	ZX	90011792	1000		1	01.01.1800	31.12.9999	E			SPEC        overhead costs                          00000000
	01	ZX	90011796	1000		1	01.01.1800	31.12.9999	C			SPEC        v rámci plánovacího kola                00000000
	01	ZX	90011796	1000		1	01.01.1800	31.12.9999	D			SPEC        im Rahmen der Planungsrunde             00000000
	01	ZX	90011796	1000		1	01.01.1800	31.12.9999	E			SPEC        within planning wheel                   00000000
	01	ZX	90011851	1000		1	01.01.1800	31.12.9999	C			SPEC        externí firmy                           00000000
	01	ZX	90011851	1000		1	01.01.1800	31.12.9999	D			SPEC        der externen Firma                      00000000
	01	ZX	90011851	1000		1	01.01.1800	31.12.9999	E			SPEC        external contractors                    00000000
	01	ZX	90011900	1000		1	01.01.1800	31.12.9999	C			SPEC        IS LMS                                  00000000
	01	ZX	90011900	1000		1	01.01.1800	31.12.9999	D			SPEC        IS LMS                                  00000000
	01	ZX	90011900	1000		1	01.01.1800	31.12.9999	E			SPEC        IS LMS                                  00000000
	01	ZX	90011901	1000		1	01.01.1800	31.12.9999	C			SPEC        pro absolventy                          00000000
	01	ZX	90011901	1000		1	01.01.1800	31.12.9999	D			SPEC        für die Absolventen                     00000000
	01	ZX	90011901	1000		1	01.01.1800	31.12.9999	E			SPEC        for graduates                           00000000
	01	ZX	90011979	1000		1	01.01.1800	31.12.9999	C			SPEC        v grémiích spoleènosti ŠA               00000000
	01	ZX	90011979	1000		1	01.01.1800	31.12.9999	D			SPEC        in Gremien der Gesellschaft ŠA          00000000
	01	ZX	90011979	1000		1	01.01.1800	31.12.9999	E			SPEC        in ŠA Boards                            00000000
	01	ZX	90012065	1000		1	01.01.1800	31.12.9999	C			SPEC        ve vazbì na rùstovou strategii          00000000
	01	ZX	90012065	1000		1	01.01.1800	31.12.9999	D			PRED        bzgl. der Wachstumsstrategie            00000000
	01	ZX	90012065	1000		1	01.01.1800	31.12.9999	E			SPEC        related to growth strategy              00000000
	01	ZX	90012066	1000		1	01.01.1800	31.12.9999	C			SPEC        øídící výbor HR Strategie               00000000
	01	ZX	90012066	1000		1	01.01.1800	31.12.9999	D			PRED        Steuerkreis HR Strategie                00000000
	01	ZX	90012066	1000		1	01.01.1800	31.12.9999	E			SPEC        HR Strategy Steering Committee          00000000
	01	ZX	90012067	1000		1	01.01.1800	31.12.9999	C			SPEC        HR Committee                            00000000
	01	ZX	90012067	1000		1	01.01.1800	31.12.9999	D			SPEC        HR Committee                            00000000
	01	ZX	90012067	1000		1	01.01.1800	31.12.9999	E			SPEC        HR Committee                            00000000
	01	ZX	90012068	1000		1	01.01.1800	31.12.9999	C			SPEC        strategické setkání managementu MMK     00000000
	01	ZX	90012068	1000		1	01.01.1800	31.12.9999	D			SPEC        strategisches Managementstreffen MMK    00000000
	01	ZX	90012068	1000		1	01.01.1800	31.12.9999	E			SPEC        strategic meeting of MMK management     00000000
	01	ZX	90012069	1000		1	01.01.1800	31.12.9999	C			SPEC        10-er Kreis                             00000000
	01	ZX	90012069	1000		1	01.01.1800	31.12.9999	D			SPEC        10-er Kreis                             00000000
	01	ZX	90012069	1000		1	01.01.1800	31.12.9999	E			SPEC        10-er Kreis                             00000000
	01	ZX	90012070	1000		1	01.01.1800	31.12.9999	C			SPEC        Z-fórum                                 00000000
	01	ZX	90012070	1000		1	01.01.1800	31.12.9999	D			SPEC        Z-Forum                                 00000000
	01	ZX	90012070	1000		1	01.01.1800	31.12.9999	E			SPEC        Z-Forum                                 00000000
	01	ZX	90012073	1000		1	01.01.1800	31.12.9999	C			SPEC        Strategická klausura                    00000000
	01	ZX	90012073	1000		1	01.01.1800	31.12.9999	D			SPEC        Strategische Klausur                    00000000
	01	ZX	90012073	1000		1	01.01.1800	31.12.9999	E			SPEC        strategic Board meeting                 00000000
	01	ZX	90012106	1000		1	01.01.1800	31.12.9999	C			SPEC        BOZP                                    00000000
	01	ZX	90012106	1000		1	01.01.1800	31.12.9999	D			SPEC        AuGS                                    00000000
	01	ZX	90012106	1000		1	01.01.1800	31.12.9999	E			SPEC        OHS                                     00000000
	01	ZX	90012176	1000		1	01.01.1800	31.12.9999	C			SPEC        DMS                                     00000000
	01	ZX	90012176	1000		1	01.01.1800	31.12.9999	D			SPEC        DMS                                     00000000
	01	ZX	90012176	1000		1	01.01.1800	31.12.9999	E			SPEC        DMS                                     00000000
	01	ZX	90012240	1000		1	01.01.1800	31.12.9999	C			SPEC        s externími firmami                     00000000
	01	ZX	90012240	1000		1	01.01.1800	31.12.9999	D			SPEC        mit externeren Firmen                   00000000
	01	ZX	90012240	1000		1	01.01.1800	31.12.9999	E			SPEC        with external companies                 00000000
	01	ZX	90012281	1000		1	01.01.1800	31.12.9999	C			SPEC        náøadí                                  00000000
	01	ZX	90012281	1000		1	01.01.1800	31.12.9999	D			SPEC        Werkzeug                                00000000
	01	ZX	90012281	1000		1	01.01.1800	31.12.9999	E			SPEC        tools                                   00000000
	01	ZX	90012326	1000		1	01.01.1800	31.12.9999	C			SPEC        v rámci koncernových týmù               00000000
	01	ZX	90012326	1000		1	01.01.1800	31.12.9999	D			SPEC        im Rahmen den Konzernteamen             00000000
	01	ZX	90012326	1000		1	01.01.1800	31.12.9999	E			SPEC        within Group teams                      00000000
	01	ZX	90012801	1000		1	01.01.1800	31.12.9999	C			SPEC        opravy a údržba                         00000000
	01	ZX	90012801	1000		1	01.01.1800	31.12.9999	D			SPEC        Reparaturen und Instandhaltung          00000000
	01	ZX	90012801	1000		1	01.01.1800	31.12.9999	E			SPEC        repair and maintenance                  00000000
	01	ZX	90012803	1000		1	01.01.1800	31.12.9999	C			SPEC        v mimoøádném pøípadì                    00000000
	01	ZX	90012803	1000		1	01.01.1800	31.12.9999	D			SPEC        im Sonderfall                           00000000
	01	ZX	90012803	1000		1	01.01.1800	31.12.9999	E			SPEC        in exceptional cases                    00000000
	01	ZX	90012847	1000		1	01.01.1800	31.12.9999	C			SPEC        FS/GS                                   00000000
	01	ZX	90012847	1000		1	01.01.1800	31.12.9999	D			SPEC        FS/GS                                   00000000
	01	ZX	90012847	1000		1	01.01.1800	31.12.9999	E			SPEC        FS/GS                                   00000000
	01	ZX	90012859	1000		1	01.01.1800	31.12.9999	C			SPEC        v inovaèním workshopu                   00000000
	01	ZX	90012859	1000		1	01.01.1800	31.12.9999	D			SPEC        im Innovations-Workshop                 00000000
	01	ZX	90012859	1000		1	01.01.1800	31.12.9999	E			SPEC        in innovation workshop                  00000000
	01	ZX	90012863	1000		1	01.01.1800	31.12.9999	C			SPEC        IS STAR                                 00000000
	01	ZX	90012863	1000		1	01.01.1800	31.12.9999	D			SPEC        IS STAR                                 00000000
	01	ZX	90012863	1000		1	01.01.1800	31.12.9999	E			SPEC        IS STAR                                 00000000
	01	ZX	90012875	1000		1	01.01.1800	31.12.9999	C			SPEC        v cizím jazyku                          00000000
	01	ZX	90012875	1000		1	01.01.1800	31.12.9999	D			SPEC        in der Fremdsprache                     00000000
	01	ZX	90012875	1000		1	01.01.1800	31.12.9999	E			SPEC        in foreign language                     00000000
	01	ZX	90012905	1000		1	01.01.1800	31.12.9999	C			SPEC        pro importéry                           00000000
	01	ZX	90012905	1000		1	01.01.1800	31.12.9999	D			SPEC        für Importeure                          00000000
	01	ZX	90012905	1000		1	01.01.1800	31.12.9999	E			SPEC        for importers                           00000000
	01	ZX	90013051	1000		1	01.01.1800	31.12.9999	C			SPEC        výroba                                  00000000
	01	ZX	90013051	1000		1	01.01.1800	31.12.9999	D			SPEC        Produktion                              00000000
	01	ZX	90013051	1000		1	01.01.1800	31.12.9999	E			SPEC        production                              00000000
	01	ZX	90013207	1000		1	01.01.1800	31.12.9999	C			SPEC        ergonomie                               00000000
	01	ZX	90013207	1000		1	01.01.1800	31.12.9999	D			SPEC        Ergonomie                               00000000
	01	ZX	90013207	1000		1	01.01.1800	31.12.9999	E			SPEC        ergonomics                              00000000
	01	ZX	90013209	1000		1	01.01.1800	31.12.9999	C			SPEC        IS massnahmen@web                       00000000
	01	ZX	90013209	1000		1	01.01.1800	31.12.9999	D			SPEC        IS massnahmen@web                       00000000
	01	ZX	90013209	1000		1	01.01.1800	31.12.9999	E			SPEC        IS massnahmen@web                       00000000
	01	ZX	90013257	1000		1	01.01.1800	31.12.9999	C			SPEC        ATC                                     00000000
	01	ZX	90013257	1000		1	01.01.1800	31.12.9999	D			SPEC        ATC                                     00000000
	01	ZX	90013257	1000		1	01.01.1800	31.12.9999	E			SPEC        ATC                                     00000000
	01	ZX	90013258	1000		1	01.01.1800	31.12.9999	C			SPEC        TC                                      00000000
	01	ZX	90013258	1000		1	01.01.1800	31.12.9999	D			SPEC        TC                                      00000000
	01	ZX	90013258	1000		1	01.01.1800	31.12.9999	E			SPEC        TC                                      00000000
	01	ZX	90013433	1000		1	01.01.1800	31.12.9999	C			SPEC        úøad prùmyslového vlastnictví           00000000
	01	ZX	90013433	1000		1	01.01.1800	31.12.9999	D			SPEC        Amt für gewerbliches Eigentum           00000000
	01	ZX	90013433	1000		1	01.01.1800	31.12.9999	E			SPEC        Industrial Property Office              00000000
	01	ZX	90013554	1000		1	01.01.1800	31.12.9999	C			SPEC        øídící jednotky                         00000000
	01	ZX	90013554	1000		1	01.01.1800	31.12.9999	D			SPEC        Steuergeräte                            00000000
	01	ZX	90013554	1000		1	01.01.1800	31.12.9999	E			SPEC        control units                           00000000
	01	ZX	90013578	1000		1	01.01.1800	31.12.9999	C			SPEC        s interním zákazníkem                   00000000
	01	ZX	90013578	1000		1	01.01.1800	31.12.9999	D			SPEC        mit internem Kunden                     00000000
	01	ZX	90013578	1000		1	01.01.1800	31.12.9999	E			SPEC        with internal customer                  00000000
	01	ZX	90013603	1000		1	01.01.1800	31.12.9999	C			SPEC        s externími subjekty                    00000000
	01	ZX	90013603	1000		1	01.01.1800	31.12.9999	D			SPEC        mit externen Subjekten                  00000000
	01	ZX	90013603	1000		1	01.01.1800	31.12.9999	E			SPEC        with external bodies                    00000000
	01	ZX	90013604	1000		1	01.01.1800	31.12.9999	C			SPEC        s interními subjekty                    00000000
	01	ZX	90013604	1000		1	01.01.1800	31.12.9999	D			SPEC        mit internen Subjekten                  00000000
	01	ZX	90013604	1000		1	01.01.1800	31.12.9999	E			SPEC        with internal bodies                    00000000
	01	ZX	90013625	1000		1	01.01.1800	31.12.9999	C			SPEC        IS Wissenwerk                           00000000
	01	ZX	90013625	1000		1	01.01.1800	31.12.9999	D			SPEC        IS Wissenwerk                           00000000
	01	ZX	90013625	1000		1	01.01.1800	31.12.9999	E			SPEC        IS Wissenwerk                           00000000
	01	ZX	90013678	1000		1	01.01.1800	31.12.9999	C			SPEC        propagace                               00000000
	01	ZX	90013678	1000		1	01.01.1800	31.12.9999	D			SPEC        Werbung                                 00000000
	01	ZX	90013678	1000		1	01.01.1800	31.12.9999	E			SPEC        promotion                               00000000
	01	ZX	90013701	1000		1	01.01.1800	31.12.9999	C			SPEC        licenèní smlouvy                        00000000
	01	ZX	90013701	1000		1	01.01.1800	31.12.9999	D			SPEC        Lizenzverträge                          00000000
	01	ZX	90013701	1000		1	01.01.1800	31.12.9999	E			SPEC        license agreements                      00000000
	01	ZX	90013702	1000		1	01.01.1800	31.12.9999	C			SPEC        ochranné známky                         00000000
	01	ZX	90013702	1000		1	01.01.1800	31.12.9999	D			SPEC        Schutzmarken                            00000000
	01	ZX	90013702	1000		1	01.01.1800	31.12.9999	E			SPEC        trademarks                              00000000
	01	ZX	90013800	1000		1	01.01.1800	31.12.9999	C			SPEC        dopravníková technika                   00000000
	01	ZX	90013800	1000		1	01.01.1800	31.12.9999	D			SPEC        Fördertechnik                           00000000
	01	ZX	90013800	1000		1	01.01.1800	31.12.9999	E			SPEC        conveyor technology                     00000000
	01	ZX	90013801	1000		1	01.01.1800	31.12.9999	C			SPEC        technologická zaøízení                  00000000
	01	ZX	90013801	1000		1	01.01.1800	31.12.9999	D			SPEC        technologische Anlagen                  00000000
	01	ZX	90013801	1000		1	01.01.1800	31.12.9999	E			SPEC        technological equipment                 00000000
	01	ZX	90013804	1000		1	01.01.1800	31.12.9999	C			SPEC        øídící systémy                          00000000
	01	ZX	90013804	1000		1	01.01.1800	31.12.9999	D			SPEC        Steuersysteme                           00000000
	01	ZX	90013804	1000		1	01.01.1800	31.12.9999	E			SPEC        control system                          00000000
	01	ZX	90014094	1000		1	01.01.1800	31.12.9999	C			SPEC        pro vedoucího OJ                        00000000
	01	ZX	90014094	1000		1	01.01.1800	31.12.9999	D			SPEC        für den OE-Leiter                       00000000
	01	ZX	90014094	1000		1	01.01.1800	31.12.9999	E			SPEC        for OU Manager                          00000000
	01	ZX	90014151	1000		1	01.01.1800	31.12.9999	C			SPEC        IS Bakaláøi                             00000000
	01	ZX	90014151	1000		1	01.01.1800	31.12.9999	D			SPEC        IS Bakaláøi                             00000000
	01	ZX	90014151	1000		1	01.01.1800	31.12.9999	E			SPEC        IS Bachelors                            00000000
	01	ZX	90014152	1000		1	01.01.1800	31.12.9999	C			SPEC        IS CMS                                  00000000
	01	ZX	90014152	1000		1	01.01.1800	31.12.9999	D			SPEC        IS CMS                                  00000000
	01	ZX	90014152	1000		1	01.01.1800	31.12.9999	E			SPEC        IS CMS                                  00000000
	01	ZX	90014204	1000		1	01.01.1800	31.12.9999	C			SPEC        výlisky                                 00000000
	01	ZX	90014204	1000		1	01.01.1800	31.12.9999	D			SPEC        Presslinge                              00000000
	01	ZX	90014204	1000		1	01.01.1800	31.12.9999	E			SPEC        pressed parts                           00000000
	01	ZX	90014205	1000		1	01.01.1800	31.12.9999	C			SPEC        dle požadavkù OJ                        00000000
	01	ZX	90014205	1000		1	01.01.1800	31.12.9999	D			SPEC        nach den Anforderungen seitens der OE   00000000
	01	ZX	90014205	1000		1	01.01.1800	31.12.9999	E			SPEC        according to the OU’s requests          00000000
	01	ZX	90014208	1000		1	01.01.1800	31.12.9999	C			SPEC        IS CRETA                                00000000
	01	ZX	90014208	1000		1	01.01.1800	31.12.9999	D			SPEC        IS CRETA                                00000000
	01	ZX	90014208	1000		1	01.01.1800	31.12.9999	E			SPEC        IS CRETA                                00000000
	01	ZX	90014514	1000		1	01.01.1800	31.12.9999	C			SPEC        sociální média                          00000000
	01	ZX	90014514	1000		1	01.01.1800	31.12.9999	D			SPEC        soziale Medien                          00000000
	01	ZX	90014514	1000		1	01.01.1800	31.12.9999	E			SPEC        social media                            00000000
	01	ZX	90014640	1000		1	01.01.1800	31.12.9999	C			SPEC        s externími auditory                    00000000
	01	ZX	90014640	1000		1	01.01.1800	31.12.9999	D			SPEC        mit externen Auditoren                  00000000
	01	ZX	90014640	1000		1	01.01.1800	31.12.9999	E			SPEC        with external auditors                  00000000
	01	ZX	90014665	1000		1	01.01.1800	31.12.9999	C			SPEC        budovy, stavby                          00000000
	01	ZX	90014665	1000		1	01.01.1800	31.12.9999	D			SPEC        GuB                                     00000000
	01	ZX	90014665	1000		1	01.01.1800	31.12.9999	E			SPEC        BaS                                     00000000
	01	ZX	90014779	1000		1	01.01.1800	31.12.9999	C			SPEC        Car down                                00000000
	01	ZX	90014779	1000		1	01.01.1800	31.12.9999	D			SPEC        Car down                                00000000
	01	ZX	90014779	1000		1	01.01.1800	31.12.9999	E			SPEC        car down                                00000000
	01	ZX	90014780	1000		1	01.01.1800	31.12.9999	C			SPEC        hot line                                00000000
	01	ZX	90014780	1000		1	01.01.1800	31.12.9999	D			SPEC        hot line                                00000000
	01	ZX	90014780	1000		1	01.01.1800	31.12.9999	E			SPEC        hot line                                00000000
	01	ZX	90014781	1000		1	01.01.1800	31.12.9999	C			SPEC        APS meeting                             00000000
	01	ZX	90014781	1000		1	01.01.1800	31.12.9999	D			SPEC        APS meeting                             00000000
	01	ZX	90014781	1000		1	01.01.1800	31.12.9999	E			SPEC        APS meeting                             00000000
	01	ZX	90015056	1000		1	01.01.1800	31.12.9999	C			SPEC        s odbory                                00000000
	01	ZX	90015056	1000		1	01.01.1800	31.12.9999	D			SPEC        mit Gewerkschaften                      00000000
	01	ZX	90015056	1000		1	01.01.1800	31.12.9999	E			SPEC        with Trade Unions                       00000000
	01	ZX	90015081	1000		1	01.01.1800	31.12.9999	C			SPEC        dlouhodobé zkoušky                      00000000
	01	ZX	90015081	1000		1	01.01.1800	31.12.9999	D			SPEC        Dauerlaufversuchen                      00000000
	01	ZX	90015081	1000		1	01.01.1800	31.12.9999	E			SPEC        long-term tests                         00000000
	01	ZX	90015094	1000		1	01.01.1800	31.12.9999	C			SPEC        v rámci skupiny Škoda                   00000000
	01	ZX	90015094	1000		1	01.01.1800	31.12.9999	D			SPEC        im Rahmen der Škoda Gruppe              00000000
	01	ZX	90015094	1000		1	01.01.1800	31.12.9999	E			SPEC        within the ŠKODA Group                  00000000
	01	ZX	90015102	1000		1	01.01.1800	31.12.9999	C			SPEC        metoda EAWS                             00000000
	01	ZX	90015102	1000		1	01.01.1800	31.12.9999	D			SPEC        Methode EAWS                            00000000
	01	ZX	90015102	1000		1	01.01.1800	31.12.9999	E			SPEC        EAWS method                             00000000
	01	ZX	90015402	1000		1	01.01.1800	31.12.9999	C			SPEC        externích dodavatelù                    00000000
	01	ZX	90015402	1000		1	01.01.1800	31.12.9999	D			SPEC        von externen Lieferanten                00000000
	01	ZX	90015402	1000		1	01.01.1800	31.12.9999	E			SPEC        external suppliers                      00000000
	01	ZX	90015552	1000		1	01.01.1800	31.12.9999	C			SPEC        MNK                                     00000000
	01	ZX	90015552	1000		1	01.01.1800	31.12.9999	D			SPEC        MNK                                     00000000
	01	ZX	90015552	1000		1	01.01.1800	31.12.9999	E			SPEC        MNK                                     00000000
	01	ZX	90015554	1000		1	01.01.1800	31.12.9999	C			SPEC        Trainees                                00000000
	01	ZX	90015554	1000		1	01.01.1800	31.12.9999	D			SPEC        Trainees                                00000000
	01	ZX	90015554	1000		1	01.01.1800	31.12.9999	E			SPEC        Trainees                                00000000
	01	ZX	90015594	1000		1	01.01.1800	31.12.9999	C			SPEC        v oblasti sociálního dialogu            00000000
	01	ZX	90015594	1000		1	01.01.1800	31.12.9999	D			SPEC        im Bereich des sozialen Dialogs         00000000
	01	ZX	90015594	1000		1	01.01.1800	31.12.9999	E			SPEC        in terms of social dialogue             00000000
	01	ZX	90015616	1000		1	01.01.1800	31.12.9999	C			SPEC        v rámci oblasti Nákup                   00000000
	01	ZX	90015616	1000		1	01.01.1800	31.12.9999	D			SPEC        im Rahmen des Bereiches Beschaffung     00000000
	01	ZX	90015616	1000		1	01.01.1800	31.12.9999	E			SPEC        within the Purchasing department        00000000
	01	ZX	90015787	1000		1	01.01.1800	31.12.9999	C			SPEC        projekt Erasmus                         00000000
	01	ZX	90015787	1000		1	01.01.1800	31.12.9999	D			SPEC        Projekt Erasmus                         00000000
	01	ZX	90015787	1000		1	01.01.1800	31.12.9999	E			SPEC        project Erasmus                         00000000
	01	ZX	90016092	1000		1	01.01.1800	31.12.9999	C			SPEC        veøejné podpory                         00000000
	01	ZX	90016092	1000		1	01.01.1800	31.12.9999	D			SPEC        öffentliche Förderung                   00000000
	01	ZX	90016092	1000		1	01.01.1800	31.12.9999	E			SPEC        State aid                               00000000
	01	ZX	90016095	1000		1	01.01.1800	31.12.9999	C			SPEC        portál veøejné podpory                  00000000
	01	ZX	90016095	1000		1	01.01.1800	31.12.9999	D			SPEC        Portal der öffentlichen Förderung       00000000
	01	ZX	90016095	1000		1	01.01.1800	31.12.9999	E			SPEC        State Aid Portal                        00000000
	01	ZX	90016152	1000		1	01.01.1800	31.12.9999	C			SPEC        3P Workshop                             00000000
	01	ZX	90016152	1000		1	01.01.1800	31.12.9999	D			SPEC        3P Workshop                             00000000
	01	ZX	90016152	1000		1	01.01.1800	31.12.9999	E			SPEC        3P Workshops                            00000000
	01	ZX	90016256	1000		1	01.01.1800	31.12.9999	C			SPEC        dle koncernových standardù              00000000
	01	ZX	90016256	1000		1	01.01.1800	31.12.9999	D			SPEC        gemäß den Konzernstandards              00000000
	01	ZX	90016256	1000		1	01.01.1800	31.12.9999	E			SPEC        in accordance with Group standards      00000000
	01	ZX	90016305	1000		1	01.01.1800	31.12.9999	C			SPEC        interní                                 00000000
	01	ZX	90016305	1000		1	01.01.1800	31.12.9999	D			SPEC        intern                                  00000000
	01	ZX	90016305	1000		1	01.01.1800	31.12.9999	E			SPEC        internal                                00000000
	01	ZX	90016306	1000		1	01.01.1800	31.12.9999	C			SPEC        externí                                 00000000
	01	ZX	90016306	1000		1	01.01.1800	31.12.9999	D			SPEC        extern                                  00000000
	01	ZX	90016306	1000		1	01.01.1800	31.12.9999	E			SPEC        external                                00000000
	01	ZX	90016310	1000		1	01.01.1800	31.12.9999	C			SPEC        IS INCA                                 00000000
	01	ZX	90016310	1000		1	01.01.1800	31.12.9999	E			SPEC        IS INCA                                 00000000
	01	ZX	90016347	1000		1	01.01.1800	31.12.9999	C			SPEC        IS EBON+                                00000000
	01	ZX	90016347	1000		1	01.01.1800	31.12.9999	D			SPEC        IS EBON+                                00000000
