28.08.2025                                                                               Dynamische Listenausgabe                                                                                       1

Testovací reim

	Var.plánu	Typ obj.	ID objektu	Subtyp	Platí od	Platí do	Jazyk	Øetìzec
	01	ZP	  90004637	0001	01.01.1800	31.12.9999	CS	opravy zaøízení
	01	ZP	  90004641	0001	01.01.1800	31.12.9999	CS	preventivní a prediktivní prohlídky a opravy
	01	ZP	  90004642	0001	01.01.1800	31.12.9999	CS	procesy na technologickıch zaøízeních
	01	ZP	  90004644	0001	01.01.1800	31.12.9999	CS	provádìní oprav SZ
	01	ZP	  90004648	0001	01.01.1800	31.12.9999	CS	specifikaci pro nákup ND
	01	ZP	  90004654	0001	01.01.1800	31.12.9999	CS	technickı stav SZ
	01	ZP	  90004655	0001	01.01.1800	31.12.9999	CS	úkoly pro oblast diagnostiky SZ
	01	ZP	  90004656	0001	01.01.1800	31.12.9999	CS	vytøiïování, pøípravu, skladování a likvidace nevyuitıch, nepotøebnıch 
SZ
	01	ZP	  90004658	0001	01.01.1800	31.12.9999	CS	pøedávání novıch SZ do provozu
	01	ZP	  90004660	0001	01.01.1800	31.12.9999	CS	pøevzetí SZ
	01	ZP	  90004662	0001	01.01.1800	31.12.9999	CS	závady,poruchy a havárie SZ
	01	ZP	  90004663	0001	01.01.1800	31.12.9999	CS	zkoušení  SZ
	01	ZP	  90004667	0001	01.01.1800	31.12.9999	CS	plán nákladù na opravy a obnovy energetickıch zaøízení
	01	ZP	  90004669	0001	01.01.1800	31.12.9999	CS	poruchy a havárie SZ
	01	ZP	  90004671	0001	01.01.1800	31.12.9999	CS	preventivní opatøení
	01	ZP	  90004672	0001	01.01.1800	31.12.9999	CS	pøejímání SZ/technologie/stavby do trvalého provozu
	01	ZP	  90004673	0001	01.01.1800	31.12.9999	CS	pøejímky dodávanıch vıkonù a vırobkù
	01	ZP	  90004674	0001	01.01.1800	31.12.9999	CS	pøejímky náøadí do zkušebního a trvalého provozu
	01	ZP	  90004677	0001	01.01.1800	31.12.9999	CS	revize a inspekce
	01	ZP	  90004680	0001	01.01.1800	31.12.9999	CS	øešení problémovıch listù
	01	ZP	  90004684	0001	01.01.1800	31.12.9999	CS	druh a mnoství náhradních dilù pro opravy øídících systémù 
technologickıch zaøízení
	01	ZP	  90004686	0001	01.01.1800	31.12.9999	CS	nové základní prvky simulaèního systému
	01	ZP	  90004687	0001	01.01.1800	31.12.9999	CS	odborné posudky øídících systémù
	01	ZP	  90004688	0001	01.01.1800	31.12.9999	CS	odbornou instruktá pracovníkù údrby a externích firem v oblasti SW a 
HW elektronickıch zaøízení
	01	ZP	  90004689	0001	01.01.1800	31.12.9999	CS	opravy a údrbu øídících systémù technologickıch zaøízení
	01	ZP	  90004690	0001	01.01.1800	31.12.9999	CS	poruchy a prostoje technologickıch zaøízení zpùsobené øídícími systémy
	01	ZP	  90004691	0001	01.01.1800	31.12.9999	CS	preventivní prohlídky øídících systémù technologickıch zaøízení
	01	ZP	  90004693	0001	01.01.1800	31.12.9999	CS	programy øídících systémù
	01	ZP	  90004694	0001	01.01.1800	31.12.9999	CS	øídící systémy technologickıch zaøízení
	01	ZP	  90004695	0001	01.01.1800	31.12.9999	CS	SW vybavení robotù
	01	ZP	  90004696	0001	01.01.1800	31.12.9999	CS	typy a konfigurace øídících systémù
	01	ZP	  90004697	0001	01.01.1800	31.12.9999	CS	uivatelské úpravy aplikaèního HW a SW øídících systémù technologickıch 
zaøízení
	01	ZP	  90004701	0001	01.01.1800	31.12.9999	CS	koncepty energeticky úsporné vıroby
	01	ZP	  90004716	0001	01.01.1800	31.12.9999	CS	spotøebu energií, provozních látek, materiálù a kanceláøskıch potøeb
	01	ZP	  90004720	0001	01.01.1800	31.12.9999	CS	údrbu a opravy energetickıch zaøízení a rozvodù
	01	ZP	  90004744	0001	01.01.1800	31.12.9999	CS	návrhùm na úpravy náøadí
	01	ZP	  90004748	0001	01.01.1800	31.12.9999	CS	pøedání vyrobeného náøadí
	01	ZP	  90004766	0001	01.01.1800	31.12.9999	CS	poadavky na náhradní díly
	01	ZP	  90004779	0001	01.01.1800	31.12.9999	CS	vırobu
	01	ZP	  90004782	0001	01.01.1800	31.12.9999	CS	vırobu vozù
	01	ZP	  90004803	0001	01.01.1800	31.12.9999	CS	objemy vozù
	01	ZP	  90004815	0001	01.01.1800	31.12.9999	CS	kapacitní, operativní a termínové plánování
	01	ZP	  90004823	0001	01.01.1800	31.12.9999	CS	mimoøádnı postup v pøípadì nezajištìné vıroby
	01	ZP	  90004833	0001	01.01.1800	31.12.9999	CS	operativní plán vıroby
	01	ZP	  90004838	0001	01.01.1800	31.12.9999	CS	plnìní prùbìhu vırobních zakázek
	01	ZP	  90004842	0001	01.01.1800	31.12.9999	CS	podklady pro vyèleòování vırob
	01	ZP	  90004854	0001	01.01.1800	31.12.9999	CS	pøedseriové programy
	01	ZP	  90004860	0001	01.01.1800	31.12.9999	CS	realizaci skluzovıch dílù
	01	ZP	  90004873	0001	01.01.1800	31.12.9999	CS	tok materiálu
	01	ZP	  90004879	0001	01.01.1800	31.12.9999	CS	vıhledy spotøeby a pøehled urèeného sortimentu
	01	ZP	  90004910	0001	01.01.1800	31.12.9999	CS	kritickıch místech logistického toku øízení
	01	ZP	  90004914	0001	01.01.1800	31.12.9999	CS	plnìní cílù plánování vıroby
	01	ZP	  90004926	0001	01.01.1800	31.12.9999	CS	tok informací o nakládkách materiálu, obalového materiálu
	01	ZP	  90004931	0001	01.01.1800	31.12.9999	CS	zajištìní domácích a nakupovanıch dílù pro stavbu vozù
	01	ZP	  90004954	0001	01.01.1800	31.12.9999	CS	podklady pro reklamaèní øízení
	01	ZP	  90004962	0001	01.01.1800	31.12.9999	CS	reklamace
	01	ZP	  90004969	0001	01.01.1800	31.12.9999	CS	reklamace materiálu
	01	ZP	  90004971	0001	01.01.1800	31.12.9999	CS	reklamace norem spotøeby èasu práce
	01	ZP	  90004985	0001	01.01.1800	31.12.9999	CS	reklamaèní øízení
	01	ZP	  90005001	0001	01.01.1800	31.12.9999	CS	škodové nebo šrotovací protokoly
	01	ZP	  90005014	0001	01.01.1800	31.12.9999	CS	technickou oprávnìnost reklamace
	01	ZP	  90005043	0001	01.01.1800	31.12.9999	CS	dispozice a odvolávky
	01	ZP	  90005051	0001	01.01.1800	31.12.9999	CS	dispozièní operativnost dodavatelù
	01	ZP	  90005053	0001	01.01.1800	31.12.9999	CS	dodavatele z pohledu dispozièního zajištìní
	01	ZP	  90005065	0001	01.01.1800	31.12.9999	CS	dodrování stanovené obrátky zásob
	01	ZP	  90005069	0001	01.01.1800	31.12.9999	CS	kapacitních problémech
	01	ZP	  90005070	0001	01.01.1800	31.12.9999	CS	náhradní zpùsob pøepravy dílù a materiálu
	01	ZP	  90005072	0001	01.01.1800	31.12.9999	CS	objednávky
	01	ZP	  90005075	0001	01.01.1800	31.12.9999	CS	objemy dodávek dle dispozic
	01	ZP	  90005080	0001	01.01.1800	31.12.9999	CS	odvolávky generované dispozièními systémy na dodavatele
	01	ZP	  90005083	0001	01.01.1800	31.12.9999	CS	odvolávky podle vyreklamovaného mnoství dílù
	01	ZP	  90005084	0001	01.01.1800	31.12.9999	CS	odvolávky zboí  a slueb
	01	ZP	  90005093	0001	01.01.1800	31.12.9999	CS	sankce za neplnìní dodávek
	01	ZP	  90005103	0001	01.01.1800	31.12.9999	CS	vytøídìní nepotøebnıch zásob
	01	ZP	  90005105	0001	01.01.1800	31.12.9999	CS	zajištìní materiálu pro vıcvik a zkoušky sváøeèù
	01	ZP	  90005107	0001	01.01.1800	31.12.9999	CS	zákaz plateb za pøeplnìní dohodnutého mnoství
	01	ZP	  90005122	0001	01.01.1800	31.12.9999	CS	dodávky materiálu na místo urèení
	01	ZP	  90005136	0001	01.01.1800	31.12.9999	CS	dopravu materiálu
	01	ZP	  90005162	0001	01.01.1800	31.12.9999	CS	organizaci mimoøádnıch dodávek do montáních závodù
	01	ZP	  90005178	0001	01.01.1800	31.12.9999	CS	pøepravu
	01	ZP	  90005238	0001	01.01.1800	31.12.9999	CS	poèty obalù a manipulaèní techniky
	01	ZP	  90005250	0001	01.01.1800	31.12.9999	CS	vhodné paletizace materiálu
	01	ZP	  90005267	0001	01.01.1800	31.12.9999	CS	pøíjem a vıdej materiálu
	01	ZP	  90005276	0001	01.01.1800	31.12.9999	CS	dodávky materiálu CKD/SKD do zahranièních závodù
	01	ZP	  90005282	0001	01.01.1800	31.12.9999	CS	evidenci dílù
	01	ZP	  90005283	0001	01.01.1800	31.12.9999	CS	expedice dílù/vozù
	01	ZP	  90005290	0001	01.01.1800	31.12.9999	CS	katalog skladu
	01	ZP	  90005298	0001	01.01.1800	31.12.9999	CS	manipulaèní plochy
	01	ZP	  90005299	0001	01.01.1800	31.12.9999	CS	manipulaèní techniku
	01	ZP	  90005300	0001	01.01.1800	31.12.9999	CS	materiál na skladì
	01	ZP	  90005313	0001	01.01.1800	31.12.9999	CS	obsahovou správnost dodacích listù se skuteènım obsahem dodávek
	01	ZP	  90005324	0001	01.01.1800	31.12.9999	CS	plnìní plánu vıroby a expedice
	01	ZP	  90005330	0001	01.01.1800	31.12.9999	CS	pøehledy vıvoje zásob a analız skladového hospodáøství
	01	ZP	  90005332	0001	01.01.1800	31.12.9999	CS	pøepravu materiálu
	01	ZP	  90005338	0001	01.01.1800	31.12.9999	CS	pøíjem a vıdej materiálu a jeho zaskladnìní na urèené místo
	01	ZP	  90005343	0001	01.01.1800	31.12.9999	CS	pøíjmové a vıdajové doklady
	01	ZP	  90005352	0001	01.01.1800	31.12.9999	CS	rozvoz materiálu
	01	ZP	  90005353	0001	01.01.1800	31.12.9999	CS	rozvoz materiálu skladu
	01	ZP	  90005364	0001	01.01.1800	31.12.9999	CS	skladové zásoby vozù v prodejní síti
	01	ZP	  90005366	0001	01.01.1800	31.12.9999	CS	sklady
	01	ZP	  90005372	0001	01.01.1800	31.12.9999	CS	stav hospodárného pøedzásobení
	01	ZP	  90005390	0001	01.01.1800	31.12.9999	CS	umístìní a uloení materiálu
	01	ZP	  90005399	0001	01.01.1800	31.12.9999	CS	vybavení skladu
	01	ZP	  90005424	0001	01.01.1800	31.12.9999	CS	nakládku vozù s ohledem na typ rozloného vozu
	01	ZP	  90005463	0001	01.01.1800	31.12.9999	CS	objednané vozy
	01	ZP	  90005471	0001	01.01.1800	31.12.9999	CS	objednávání vozù pro zamìstnance, VIP
	01	ZP	  90005568	0001	01.01.1800	31.12.9999	CS	správnost cenovıch hlášení
	01	ZP	  90005627	0001	01.01.1800	31.12.9999	CS	denní, tıdenní a mìsíèní programy pøedávání vozù
	01	ZP	  90005661	0001	01.01.1800	31.12.9999	CS	odborné a technické informace o vozech a cenách zákazníkùm
	01	ZP	  90005663	0001	01.01.1800	31.12.9999	CS	opatøení k dodrení termínu pøedání vozu zákazníkovi
	01	ZP	  90005705	0001	01.01.1800	31.12.9999	CS	pøedávání vozù zamìstnancùm a zákazníkùm
	01	ZP	  90005708	0001	01.01.1800	31.12.9999	CS	pøedvádìcí jízdy pro všechny skupiny zákazníkù
	01	ZP	  90005711	0001	01.01.1800	31.12.9999	CS	pøihlášení vozù na dopravním odboru magistrátu MB
	01	ZP	  90005714	0001	01.01.1800	31.12.9999	CS	pøíjmové a vıdejové doklady
	01	ZP	  90005717	0001	01.01.1800	31.12.9999	CS	pøípravu dokladù k vozùm
	01	ZP	  90005731	0001	01.01.1800	31.12.9999	CS	reporting prodeje
	01	ZP	  90005737	0001	01.01.1800	31.12.9999	CS	slubu na recepci
	01	ZP	  90005743	0001	01.01.1800	31.12.9999	CS	statistiky vozù
	01	ZP	  90005751	0001	01.01.1800	31.12.9999	CS	technickou a optickou pøípravu vozu na prodej
	01	ZP	  90005772	0001	01.01.1800	31.12.9999	CS	zveøejnìní nabídky vozù
	01	ZP	  90005803	0001	01.01.1800	31.12.9999	CS	poradenství pro servisní partnery
	01	ZP	  90005873	0001	01.01.1800	31.12.9999	CS	opatøení ke zkvalitòování slueb v servisní síti
	01	ZP	  90005885	0001	01.01.1800	31.12.9999	CS	postupy øešení technickıch problémù
	01	ZP	  90005912	0001	01.01.1800	31.12.9999	CS	technické informace o vırobku
	01	ZP	  90006156	0001	01.01.1800	31.12.9999	CS	technické poradenství
	01	ZP	  90006214	0001	01.01.1800	31.12.9999	CS	vytváøení smluv a dodatkù
	01	ZP	  90006265	0001	01.01.1800	31.12.9999	CS	marketingové koncepty pro vırobky a vıbavy a ceny
	01	ZP	  90006295	0001	01.01.1800	31.12.9999	CS	optimalizaci produktu
	01	ZP	  90006356	0001	01.01.1800	31.12.9999	CS	sledování marketingovıch aktivit a akcí konkurenèních modelù
	01	ZP	  90006738	0001	01.01.1800	31.12.9999	CS	komunikaèní materiály
	01	ZP	  90006740	0001	01.01.1800	31.12.9999	CS	koncepty akcí
	01	ZP	  90006747	0001	01.01.1800	31.12.9999	CS	kulturní akce
	01	ZP	  90006761	0001	01.01.1800	31.12.9999	CS	motivaèní programy loajality zákazníkù
	01	ZP	  90006794	0001	01.01.1800	31.12.9999	CS	prezentaèní akce
	01	ZP	  90006805	0001	01.01.1800	31.12.9999	CS	propagaèní akce
	01	ZP	  90006816	0001	01.01.1800	31.12.9999	CS	pøípravu novıch prezentaèních materiálù pro interní a externí pouití 
CI prvkù
	01	ZP	  90006868	0001	01.01.1800	31.12.9999	CS	vısledcích v oblasti loajality zákazníkù ke znaèce ŠA
	01	ZP	  90006895	0001	01.01.1800	31.12.9999	CS	aktualizaci obsahu portálu
	01	ZP	  90006901	0001	01.01.1800	31.12.9999	CS	informace podøízenım zamìstnancùm a vedoucímu OJ
	01	ZP	  90006905	0001	01.01.1800	31.12.9999	CS	konzultaèní a poradenskou èinnost
	01	ZP	  90006913	0001	01.01.1800	31.12.9999	CS	pøedrozhovory a jednání
	01	ZP	  90006917	0001	01.01.1800	31.12.9999	CS	stavu projektu èleny projektového tımu a zadavatele projektu
	01	ZP	  90006932	0001	01.01.1800	31.12.9999	CS	èinnost externích firem
	01	ZP	  90006945	0001	01.01.1800	31.12.9999	CS	interní a externí jednání
	01	ZP	  90007009	0001	01.01.1800	31.12.9999	CS	spolupráci s externími dodavateli
	01	ZP	  90007010	0001	01.01.1800	31.12.9999	CS	spolupráci s koncernem a ostatními znaèkami
	01	ZP	  90007061	0001	01.01.1800	31.12.9999	CS	prohlídky ve ŠKODA Muzeu a ve vırobních provozech
	01	ZP	  90007082	0001	01.01.1800	31.12.9999	CS	kvalifikaèní programy pro nové projekty u dodavatele
	01	ZP	  90007083	0001	01.01.1800	31.12.9999	CS	lokalizaci nakupovanıch dílù
	01	ZP	  90007086	0001	01.01.1800	31.12.9999	CS	nákup materiálu
	01	ZP	  90007107	0001	01.01.1800	31.12.9999	CS	cenové diference pro objednávky na pøedsérii a sérii, OD a pro domácí 
vırobu OD
	01	ZP	  90007112	0001	01.01.1800	31.12.9999	CS	externí ubytování
	01	ZP	  90007114	0001	01.01.1800	31.12.9999	CS	hodnocení dodavatelù
	01	ZP	  90007119	0001	01.01.1800	31.12.9999	CS	nabídky dodavatelù
	01	ZP	  90007120	0001	01.01.1800	31.12.9999	CS	nabídky dodavatelù po technické stránce
	01	ZP	  90007123	0001	01.01.1800	31.12.9999	CS	nákupní a platební podmínky
	01	ZP	  90007124	0001	01.01.1800	31.12.9999	CS	objednací návrhy
	01	ZP	  90007130	0001	01.01.1800	31.12.9999	CS	podklady na cenová jednání
	01	ZP	  90007134	0001	01.01.1800	31.12.9999	CS	poptávková øízení a uzavírání rámcovıch smluv s dodavateli
	01	ZP	  90007135	0001	01.01.1800	31.12.9999	CS	poptávkové øízení
	01	ZP	  90007136	0001	01.01.1800	31.12.9999	CS	poptávky na dodavatele
	01	ZP	  90007139	0001	01.01.1800	31.12.9999	CS	prezentování nabídek v grémiích
	01	ZP	  90007141	0001	01.01.1800	31.12.9999	CS	pøehled potøeby nakupovaného materiálu
	01	ZP	  90007147	0001	01.01.1800	31.12.9999	CS	trh dodavatelù
	01	ZP	  90007151	0001	01.01.1800	31.12.9999	CS	zabezpeèení vıbavy pro vıuku
	01	ZP	  90007154	0001	01.01.1800	31.12.9999	CS	zaøazení dílù do procesu FS/GS
	01	ZP	  90007159	0001	01.01.1800	31.12.9999	CS	objednávky a smlouvy
	01	ZP	  90007160	0001	01.01.1800	31.12.9999	CS	kooperaèní smlouvy
	01	ZP	  90007166	0001	01.01.1800	31.12.9999	CS	objednací návrhy na nákup náøadí
	01	ZP	  90007167	0001	01.01.1800	31.12.9999	CS	objednání kanceláøského materiálu, darù a propagaèních pøedmìtù
	01	ZP	  90007180	0001	01.01.1800	31.12.9999	CS	podklady pro sankce za neplnìní smluvních podmínek
	01	ZP	  90007182	0001	01.01.1800	31.12.9999	CS	podklady pro uzavøení rámcovıch smluv
	01	ZP	  90007190	0001	01.01.1800	31.12.9999	CS	smlouvy na údrbu a správu budov
	01	ZP	  90007208	0001	01.01.1800	31.12.9999	CS	dodavatele
	01	ZP	  90007212	0001	01.01.1800	31.12.9999	CS	dodavatelské zdroje ve vymezenıch regionech
	01	ZP	  90007213	0001	01.01.1800	31.12.9999	CS	doporuèení pro vıbìr dodavatele
	01	ZP	  90007219	0001	01.01.1800	31.12.9999	CS	podklady pro vıbìr dodavatele
	01	ZP	  90007223	0001	01.01.1800	31.12.9999	CS	situaci na trhu dodavatelù
	01	ZP	  90007227	0001	01.01.1800	31.12.9999	CS	údaje o dodavatelích
	01	ZP	  90007229	0001	01.01.1800	31.12.9999	CS	vıbìr dodavatelù
	01	ZP	  90007230	0001	01.01.1800	31.12.9999	CS	vıbìr dodavatelù z odborného pohledu
	01	ZP	  90007246	0001	01.01.1800	31.12.9999	CS	CAD data designérskıch modelù
	01	ZP	  90007248	0001	01.01.1800	31.12.9999	CS	designové návrhy
	01	ZP	  90007271	0001	01.01.1800	31.12.9999	CS	CAD data z konstrukce a designu
	01	ZP	  90007274	0001	01.01.1800	31.12.9999	CS	dodrení finanèních limitù (targetù)
	01	ZP	  90007275	0001	01.01.1800	31.12.9999	CS	hmotnosti jednotlivıch skupin vozu
	01	ZP	  90007276	0001	01.01.1800	31.12.9999	CS	kolize dílù
	01	ZP	  90007277	0001	01.01.1800	31.12.9999	CS	konstrukci dílù
	01	ZP	  90007278	0001	01.01.1800	31.12.9999	CS	konstrukci koncernovıch vırobkù
	01	ZP	  90007279	0001	01.01.1800	31.12.9999	CS	konstrukèní a technologická øešení
	01	ZP	  90007280	0001	01.01.1800	31.12.9999	CS	konstrukèní data
	01	ZP	  90007281	0001	01.01.1800	31.12.9999	CS	konstrukèní návrhy na základì zkoušek
	01	ZP	  90007282	0001	01.01.1800	31.12.9999	CS	konstrukèní øešení
	01	ZP	  90007288	0001	01.01.1800	31.12.9999	CS	materiály, technická øešení a technologie
	01	ZP	  90007294	0001	01.01.1800	31.12.9999	CS	nové trendy ve zpracování CAID datech pro relizaci ve vırobì
	01	ZP	  90007296	0001	01.01.1800	31.12.9999	CS	opatøení po zkouškách
	01	ZP	  90007297	0001	01.01.1800	31.12.9999	CS	P-, B- uvolnìní dílù
	01	ZP	  90007300	0001	01.01.1800	31.12.9999	CS	projekty z hlediska obsahu, nákladù, kvality a termínù
	01	ZP	  90007304	0001	01.01.1800	31.12.9999	CS	skladbu dílù dle konceptu
	01	ZP	  90007306	0001	01.01.1800	31.12.9999	CS	spolupráci s int./ext.dodavateli
	01	ZP	  90007308	0001	01.01.1800	31.12.9999	CS	technická øešení
	01	ZP	  90007315	0001	01.01.1800	31.12.9999	CS	technické popisy vırobku
	01	ZP	  90007317	0001	01.01.1800	31.12.9999	CS	technické zadání pro externí vıvoj
	01	ZP	  90007318	0001	01.01.1800	31.12.9999	CS	technologiènost vıroby
	01	ZP	  90007322	0001	01.01.1800	31.12.9999	CS	uvolnìní zástavbového vzorku
	01	ZP	  90007324	0001	01.01.1800	31.12.9999	CS	vyuití modulù
	01	ZP	  90007340	0001	01.01.1800	31.12.9999	CS	zmìny CAD-dat ve vztahu k charakteristikám konceptù
	01	ZP	  90007341	0001	01.01.1800	31.12.9999	CS	konstrukci náøadí a pøípravkù
	01	ZP	  90007357	0001	01.01.1800	31.12.9999	CS	pevnostní vıpoèty
	01	ZP	  90007371	0001	01.01.1800	31.12.9999	CS	vısledky FEM vıpoètù
	01	ZP	  90007378	0001	01.01.1800	31.12.9999	CS	CAD data pro konstrukci
	01	ZP	  90007400	0001	01.01.1800	31.12.9999	CS	funkci metrologa
	01	ZP	  90007430	0001	01.01.1800	31.12.9999	CS	mìøení
	01	ZP	  90007445	0001	01.01.1800	31.12.9999	CS	metodiku mìøení a zkoušek
	01	ZP	  90007456	0001	01.01.1800	31.12.9999	CS	metrologické provádìcí pokyny
	01	ZP	  90007550	0001	01.01.1800	31.12.9999	CS	vısledky a analızy mìrového støediska
	01	ZP	  90007567	0001	01.01.1800	31.12.9999	CS	laboratorní zkoušky
	01	ZP	  90007577	0001	01.01.1800	31.12.9999	CS	vzorkování dílù
	01	ZP	  90007583	0001	01.01.1800	31.12.9999	CS	analızy zkoušek a mìøení
	01	ZP	  90007585	0001	01.01.1800	31.12.9999	CS	analızy zkouškovıch vozù
	01	ZP	  90007587	0001	01.01.1800	31.12.9999	CS	cíle zkoušek
	01	ZP	  90007589	0001	01.01.1800	31.12.9999	CS	data ze zkoušek
	01	ZP	  90007596	0001	01.01.1800	31.12.9999	CS	funkèní zkoušky
	01	ZP	  90007602	0001	01.01.1800	31.12.9999	CS	koncepci a metodiku zkoušek
	01	ZP	  90007604	0001	01.01.1800	31.12.9999	CS	koncernové pøejímací jízdy
	01	ZP	  90007605	0001	01.01.1800	31.12.9999	CS	kontrolní zkoušky sériové vıroby
	01	ZP	  90007609	0001	01.01.1800	31.12.9999	CS	technická zadání (Lastenhefty) k provedení zkoušek
	01	ZP	  90007611	0001	01.01.1800	31.12.9999	CS	mìøení a zkoušky dílù
	01	ZP	  90007619	0001	01.01.1800	31.12.9999	CS	nápravná opatøení po provedení zkoušek
	01	ZP	  90007620	0001	01.01.1800	31.12.9999	CS	nasazení dílù do zvláštních zkoušek
	01	ZP	  90007624	0001	01.01.1800	31.12.9999	CS	nové zkušební metody
	01	ZP	  90007626	0001	01.01.1800	31.12.9999	CS	organizování srovnávacích jízd s konkurenèními modely
	01	ZP	  90007634	0001	01.01.1800	31.12.9999	CS	problémech ze zkoušek
	01	ZP	  90007646	0001	01.01.1800	31.12.9999	CS	provoz zkouškovıch vozù
	01	ZP	  90007650	0001	01.01.1800	31.12.9999	CS	prùbìh a provádìní zkoušek
	01	ZP	  90007653	0001	01.01.1800	31.12.9999	CS	pøejímky komponentù / vozù
	01	ZP	  90007659	0001	01.01.1800	31.12.9999	CS	realizaci zkoušek dílù, skupin dílù, vozù
	01	ZP	  90007670	0001	01.01.1800	31.12.9999	CS	srovnávací a testovací jízdy
	01	ZP	  90007674	0001	01.01.1800	31.12.9999	CS	stav komponentù/vozù
	01	ZP	  90007682	0001	01.01.1800	31.12.9999	CS	technologické zkoušky
	01	ZP	  90007684	0001	01.01.1800	31.12.9999	CS	termíny zkoušek
	01	ZP	  90007688	0001	01.01.1800	31.12.9999	CS	vozy pro jízdní zkoušky
	01	ZP	  90007689	0001	01.01.1800	31.12.9999	CS	vozy z dlouhodobıch zkoušek
	01	ZP	  90007694	0001	01.01.1800	31.12.9999	CS	vısledcích zkoušek
	01	ZP	  90007706	0001	01.01.1800	31.12.9999	CS	vısledky zkoušek
	01	ZP	  90007713	0001	01.01.1800	31.12.9999	CS	zapojení a diagnostiku mìøících pøístrojù
	01	ZP	  90007720	0001	01.01.1800	31.12.9999	CS	zkoušky
	01	ZP	  90007725	0001	01.01.1800	31.12.9999	CS	zmìny na provádìní mìøení a zástavbovıch zkoušek
	01	ZP	  90007726	0001	01.01.1800	31.12.9999	CS	zmìny v procesu zkoušek
	01	ZP	  90007730	0001	01.01.1800	31.12.9999	CS	zvláštní zkoušky vybranıch dílù
	01	ZP	  90007740	0001	01.01.1800	31.12.9999	CS	plány zkoušek a mìøení dílù
	01	ZP	  90007743	0001	01.01.1800	31.12.9999	CS	poadavky na zkoušky
	01	ZP	  90007745	0001	01.01.1800	31.12.9999	CS	pøípravu a organizaci zkoušek
	01	ZP	  90007747	0001	01.01.1800	31.12.9999	CS	pøípravu vozu na zkoušky
	01	ZP	  90007797	0001	01.01.1800	31.12.9999	CS	flashování/úpravu SW/øídících jednotek
	01	ZP	  90007798	0001	01.01.1800	31.12.9999	CS	funkce vozu
	01	ZP	  90007816	0001	01.01.1800	31.12.9999	CS	kontrolní kartu vozu
	01	ZP	  90007834	0001	01.01.1800	31.12.9999	CS	kvalitativní odchylky na vyrábìnıch a dodávanıch dílech
	01	ZP	  90007839	0001	01.01.1800	31.12.9999	CS	kvalitu dodávanıch slueb
	01	ZP	  90007851	0001	01.01.1800	31.12.9999	CS	kvalitu vırobku a procesu
	01	ZP	  90007875	0001	01.01.1800	31.12.9999	CS	nové díly pøi nábìhu vıroby
	01	ZP	  90007876	0001	01.01.1800	31.12.9999	CS	nové metody a postupy diagnostiky závad
	01	ZP	  90007903	0001	01.01.1800	31.12.9999	CS	poadavky kvality (SET, FMEA)
	01	ZP	  90007925	0001	01.01.1800	31.12.9999	CS	rozbory CAD dat pøi analızách kvalitativních odchylek
	01	ZP	  90008000	0001	01.01.1800	31.12.9999	CS	kvalitu provádìnıch oprav (funkèních a lakovıch)
	01	ZP	  90008005	0001	01.01.1800	31.12.9999	CS	nápravná opatøení
	01	ZP	  90008007	0001	01.01.1800	31.12.9999	CS	nápravná opatøení k závadám
	01	ZP	  90008018	0001	01.01.1800	31.12.9999	CS	nesoulad mezi doklady a vlastním vozem
	01	ZP	  90008036	0001	01.01.1800	31.12.9999	CS	opatøení ke zlepšení auditu
	01	ZP	  90008037	0001	01.01.1800	31.12.9999	CS	opatøení ke zlepšení kvality novıch modelù
	01	ZP	  90008074	0001	01.01.1800	31.12.9999	CS	shodu produkce s dokumentací
	01	ZP	  90008075	0001	01.01.1800	31.12.9999	CS	slícovanost dílù
	01	ZP	  90008124	0001	01.01.1800	31.12.9999	CS	audit
	01	ZP	  90008130	0001	01.01.1800	31.12.9999	CS	pravidelné revize technického vybavení
	01	ZP	  90008188	0001	01.01.1800	31.12.9999	CS	systém kvality
	01	ZP	  90008223	0001	01.01.1800	31.12.9999	CS	audity metrologie
	01	ZP	  90008265	0001	01.01.1800	31.12.9999	CS	realizaci auditù dle plánu auditù ostatních OJ
	01	ZP	  90008288	0001	01.01.1800	31.12.9999	CS	auditové závady
	01	ZP	  90008300	0001	01.01.1800	31.12.9999	CS	kvalitativní závady
	01	ZP	  90008315	0001	01.01.1800	31.12.9999	CS	opatøení k odstranìní závad
	01	ZP	  90008333	0001	01.01.1800	31.12.9999	CS	problémy z auditu
	01	ZP	  90008346	0001	01.01.1800	31.12.9999	CS	øešení závad
	01	ZP	  90008357	0001	01.01.1800	31.12.9999	CS	vıvoj závadovosti
	01	ZP	  90008367	0001	01.01.1800	31.12.9999	CS	dobropisy a vrubopisy
	01	ZP	  90008387	0001	01.01.1800	31.12.9999	CS	podklady pro auditory
	01	ZP	  90008406	0001	01.01.1800	31.12.9999	CS	reklamace úèetních dokladù
	01	ZP	  90008410	0001	01.01.1800	31.12.9999	CS	správnost úèetních dokladù
	01	ZP	  90008420	0001	01.01.1800	31.12.9999	CS	úèetní doklady
	01	ZP	  90008473	0001	01.01.1800	31.12.9999	CS	BWA (povolení investice) a objednací návrhy
	01	ZP	  90008482	0001	01.01.1800	31.12.9999	CS	inventuru majetku
	01	ZP	  90008484	0001	01.01.1800	31.12.9999	CS	investice
	01	ZP	  90008495	0001	01.01.1800	31.12.9999	CS	plán investic
