28.08.2025                                         Dynamische Listenausgabe                                                 1

ZobrazenÌ datab·ze pers.pl·nov·nÌ

	VP	TO	 ID obj.	ITyp	STyp	S	ZaË·tek	Konec	VarPole	»Z·	H	Var.pole uûivatel.dat
	01	ZP	90004673	1000		1	01.01.1800	31.12.9999	D			PRED        Abnahmen von gelieferten Leistungen und 00000000
	01	ZP	90004673	1000		1	01.01.1800	31.12.9999	E			PRED        Takeovers of delivered services and prod00000000
	01	ZP	90004674	1000		1	01.01.1800	31.12.9999	C			PRED        p¯ejÌmky n·¯adÌ do zkuöebnÌho a trvalÈho00000000
	01	ZP	90004674	1000		1	01.01.1800	31.12.9999	D			PRED        Abnahmen von Werkzeugen in Probe- und Da00000000
	01	ZP	90004674	1000		1	01.01.1800	31.12.9999	E			PRED        Takeovers of tools for test/permanent op00000000
	01	ZP	90004677	1000		1	01.01.1800	31.12.9999	C			PRED        revize a inspekce                       00000000
	01	ZP	90004677	1000		1	01.01.1800	31.12.9999	D			PRED        Revisionen und Inspektionen             00000000
	01	ZP	90004677	1000		1	01.01.1800	31.12.9999	E			PRED        Tech. inspections                       00000000
	01	ZP	90004680	1000		1	01.01.1800	31.12.9999	C			PRED        ¯eöenÌ problÈmov˝ch list˘               00000000
	01	ZP	90004680	1000		1	01.01.1800	31.12.9999	D			PRED        Lˆsung von Problembl‰ttern              00000000
	01	ZP	90004680	1000		1	01.01.1800	31.12.9999	E			PRED        Problematic sheets management           00000000
	01	ZP	90004684	1000		1	01.01.1800	31.12.9999	C			PRED        druh a mnoûstvÌ n·hradnÌch dil˘ pro opra00000000
	01	ZP	90004684	1000		1	01.01.1800	31.12.9999	D			PRED        Art und Menge von Ersatzteilen f¸r Repar00000000
	01	ZP	90004684	1000		1	01.01.1800	31.12.9999	E			PRED        Type and quantity of spare parts for rep00000000
	01	ZP	90004686	1000		1	01.01.1800	31.12.9999	C			PRED        novÈ z·kladnÌ prvky simulaËnÌho systÈmu 00000000
	01	ZP	90004686	1000		1	01.01.1800	31.12.9999	D			PRED        neue Grundelemente des Simulationssystem00000000
	01	ZP	90004686	1000		1	01.01.1800	31.12.9999	E			PRED        New basic components of the simul. syste00000000
	01	ZP	90004687	1000		1	01.01.1800	31.12.9999	C			PRED        odbornÈ posudky ¯ÌdÌcÌch systÈm˘        00000000
	01	ZP	90004687	1000		1	01.01.1800	31.12.9999	D			PRED        fachliche Gutachten der Steuersysteme   00000000
	01	ZP	90004687	1000		1	01.01.1800	31.12.9999	E			PRED        Control system expert reports           00000000
	01	ZP	90004688	1000		1	01.01.1800	31.12.9999	C			PRED        odbornou instrukt·û pracovnÌk˘ ˙drûby a 00000000
	01	ZP	90004688	1000		1	01.01.1800	31.12.9999	D			PRED        fachliche Unterweisung der Instandhaltun00000000
	01	ZP	90004688	1000		1	01.01.1800	31.12.9999	E			PRED        odbornou instrukt·û pracovnÌk˘ ˙drûby a 00000000
	01	ZP	90004689	1000		1	01.01.1800	31.12.9999	C			PRED        opravy a ˙drûbu ¯ÌdÌcÌch systÈm˘ technol00000000
	01	ZP	90004689	1000		1	01.01.1800	31.12.9999	D			PRED        Reparaturen und Instandhaltung der Steue00000000
	01	ZP	90004689	1000		1	01.01.1800	31.12.9999	E			PRED        Repairs and maint. of tech. equip. contr00000000
	01	ZP	90004690	1000		1	01.01.1800	31.12.9999	C			PRED        poruchy a prostoje technologick˝ch za¯Ìz00000000
	01	ZP	90004690	1000		1	01.01.1800	31.12.9999	D			PRED        Stˆrungen und Stillst‰nde der Anlagentec00000000
	01	ZP	90004690	1000		1	01.01.1800	31.12.9999	E			PRED        Failures and downtimes of tech. equipmen00000000
	01	ZP	90004691	1000		1	01.01.1800	31.12.9999	C			PRED        preventivnÌ prohlÌdky ¯ÌdÌcÌch systÈm˘ t00000000
	01	ZP	90004691	1000		1	01.01.1800	31.12.9999	D			PRED        Pr‰ventivkontrollen der Steuersysteme an00000000
	01	ZP	90004691	1000		1	01.01.1800	31.12.9999	E			PRED        reventivnÌ prohlÌdky ¯ÌdÌcÌch systÈm˘ t 00000000
	01	ZP	90004693	1000		1	01.01.1800	31.12.9999	C			PRED        programy ¯ÌdÌcÌch systÈm˘               00000000
	01	ZP	90004693	1000		1	01.01.1800	31.12.9999	D			PRED        Programme der Steuersysteme             00000000
	01	ZP	90004693	1000		1	01.01.1800	31.12.9999	E			PRED        Control systems programmes              00000000
	01	ZP	90004694	1000		1	01.01.1800	31.12.9999	C			PRED        ¯ÌdÌcÌ systÈmy technologick˝ch za¯ÌzenÌ 00000000
	01	ZP	90004694	1000		1	01.01.1800	31.12.9999	D			PRED        Steuersysteme der Anlagentechnik        00000000
	01	ZP	90004694	1000		1	01.01.1800	31.12.9999	E			PRED        Technological equipment control systems 00000000
	01	ZP	90004695	1000		1	01.01.1800	31.12.9999	C			PRED        SW vybavenÌ robot˘                      00000000
	01	ZP	90004695	1000		1	01.01.1800	31.12.9999	D			PRED        SW-Ausstattung der Roboter              00000000
	01	ZP	90004695	1000		1	01.01.1800	31.12.9999	E			PRED        Robot SW                                00000000
	01	ZP	90004696	1000		1	01.01.1800	31.12.9999	C			PRED        typy a konfigurace ¯ÌdÌcÌch systÈm˘     00000000
	01	ZP	90004696	1000		1	01.01.1800	31.12.9999	D			PRED        Typen und Konfiguration der Steuersystem00000000
	01	ZP	90004696	1000		1	01.01.1800	31.12.9999	E			PRED        Types and configurations of control syst00000000
	01	ZP	90004697	1000		1	01.01.1800	31.12.9999	C			PRED        uûivatelskÈ ˙pravy aplikaËnÌho HW a SW ¯00000000
	01	ZP	90004697	1000		1	01.01.1800	31.12.9999	D			PRED        benutzerdefinierte Korrekturen der Anwen00000000
	01	ZP	90004697	1000		1	01.01.1800	31.12.9999	E			PRED        uûivatelskÈ ˙pravy aplikaËnÌho HW a SW ¯00000000
	01	ZP	90004701	1000		1	01.01.1800	31.12.9999	C			PRED        koncepty energeticky ˙spornÈ v˝roby     00000000
	01	ZP	90004701	1000		1	01.01.1800	31.12.9999	D			PRED        Konzepte der energiesparenden Produktion00000000
	01	ZP	90004701	1000		1	01.01.1800	31.12.9999	E			PRED        Energy-efficient production concepts    00000000
	01	ZP	90004716	1000		1	01.01.1800	31.12.9999	C			PRED        spot¯ebu energiÌ, provoznÌch l·tek, mate00000000
	01	ZP	90004716	1000		1	01.01.1800	31.12.9999	D			PRED        Verbrauch von Energien, Betriebsstoffen,00000000
	01	ZP	90004716	1000		1	01.01.1800	31.12.9999	E			PRED        spot¯ebu energiÌ, provoznÌch l·tek, mate00000000
	01	ZP	90004720	1000		1	01.01.1800	31.12.9999	C			PRED        ˙drûbu a opravy energetick˝ch za¯ÌzenÌ a00000000
	01	ZP	90004720	1000		1	01.01.1800	31.12.9999	D			PRED        Instandhaltung und Reparaturen von Energ00000000
	01	ZP	90004720	1000		1	01.01.1800	31.12.9999	E			PRED        ˙drûbu a opravy energetick˝ch za¯ÌzenÌ a00000000
	01	ZP	90004744	1000		1	01.01.1800	31.12.9999	C			PRED        n·vrh˘m na ˙pravy n·¯adÌ                00000000
	01	ZP	90004744	1000		1	01.01.1800	31.12.9999	D			PRED        den Entw¸rfen der Werkzeug‰nderungen    00000000
	01	ZP	90004744	1000		1	01.01.1800	31.12.9999	E			PRED        Tool adaptation proposals               00000000
	01	ZP	90004748	1000		1	01.01.1800	31.12.9999	C			PRED        p¯ed·nÌ vyrobenÈho n·¯adÌ               00000000
	01	ZP	90004748	1000		1	01.01.1800	31.12.9999	D			PRED        ‹bergabe der fertiggestellten Werkzeuge 00000000
	01	ZP	90004748	1000		1	01.01.1800	31.12.9999	E			PRED        Hand-overs of produced tools            00000000
	01	ZP	90004766	1000		1	01.01.1800	31.12.9999	C			PRED        poûadavky na n·hradnÌ dÌly              00000000
	01	ZP	90004766	1000		1	01.01.1800	31.12.9999	D			PRED        Anforderungen an Ersatzteile            00000000
	01	ZP	90004766	1000		1	01.01.1800	31.12.9999	E			PRED        Spare part requirements                 00000000
	01	ZP	90004779	1000		1	01.01.1800	31.12.9999	C			PRED        v˝robu                                  00000000
	01	ZP	90004779	1000		1	01.01.1800	31.12.9999	D			PRED        Produktion                              00000000
	01	ZP	90004779	1000		1	01.01.1800	31.12.9999	E			PRED        Production                              00000000
	01	ZP	90004782	1000		1	01.01.1800	31.12.9999	C			PRED        v˝robu voz˘                             00000000
	01	ZP	90004782	1000		1	01.01.1800	31.12.9999	D			PRED        Fahrzeugbau                             00000000
	01	ZP	90004782	1000		1	01.01.1800	31.12.9999	E			PRED        Vehicle production                      00000000
	01	ZP	90004803	1000		1	01.01.1800	31.12.9999	C			PRED        objemy voz˘                             00000000
	01	ZP	90004803	1000		1	01.01.1800	31.12.9999	D			PRED        Fahrzeugumf‰nge                         00000000
	01	ZP	90004803	1000		1	01.01.1800	31.12.9999	E			PRED        Vehicle volumes                         00000000
	01	ZP	90004815	1000		1	01.01.1800	31.12.9999	C			PRED        kapacitnÌ, operativnÌ a termÌnovÈ pl·nov00000000
	01	ZP	90004815	1000		1	01.01.1800	31.12.9999	D			PRED        Kapazit‰ts-, Operativ- und Terminplanung00000000
	01	ZP	90004815	1000		1	01.01.1800	31.12.9999	E			PRED        Capacity and operational planning and sc00000000
	01	ZP	90004823	1000		1	01.01.1800	31.12.9999	C			PRED        mimo¯·dn˝ postup v p¯ÌpadÏ nezajiötÏnÈ v00000000
	01	ZP	90004823	1000		1	01.01.1800	31.12.9999	D			PRED        auﬂerordentliches Vorgehen im Falle eine00000000
	01	ZP	90004823	1000		1	01.01.1800	31.12.9999	E			PRED        mimo¯·dn˝ postup v p¯ÌpadÏ nazajiötÏnÈ v00000000
	01	ZP	90004833	1000		1	01.01.1800	31.12.9999	C			PRED        operativnÌ pl·n v˝roby                  00000000
	01	ZP	90004833	1000		1	01.01.1800	31.12.9999	D			PRED        operativen Produktionsplan              00000000
	01	ZP	90004833	1000		1	01.01.1800	31.12.9999	E			PRED        Operating production plan               00000000
	01	ZP	90004838	1000		1	01.01.1800	31.12.9999	C			PRED        plnÏnÌ pr˘bÏhu v˝robnÌch zak·zek        00000000
	01	ZP	90004838	1000		1	01.01.1800	31.12.9999	D			PRED        Erf¸llung des Ablaufs der Produktionsauf00000000
	01	ZP	90004838	1000		1	01.01.1800	31.12.9999	E			PRED        Production contracts performance/complia00000000
	01	ZP	90004842	1000		1	01.01.1800	31.12.9999	C			PRED        podklady pro vyËleÚov·nÌ v˝rob          00000000
	01	ZP	90004842	1000		1	01.01.1800	31.12.9999	D			PRED        Unterlagen f¸r Auslagerung der Produktio00000000
	01	ZP	90004842	1000		1	01.01.1800	31.12.9999	E			PRED        Inputs for exclusion of production proje00000000
	01	ZP	90004854	1000		1	01.01.1800	31.12.9999	C			PRED        p¯edseriovÈ programy                    00000000
	01	ZP	90004854	1000		1	01.01.1800	31.12.9999	D			PRED        Vorserienprogramme                      00000000
	01	ZP	90004854	1000		1	01.01.1800	31.12.9999	E			PRED        Pre-series programmes                   00000000
	01	ZP	90004860	1000		1	01.01.1800	31.12.9999	C			PRED        realizaci skluzov˝ch dÌl˘               00000000
	01	ZP	90004860	1000		1	01.01.1800	31.12.9999	D			PRED        Realisierung von Verzugsteilen          00000000
	01	ZP	90004860	1000		1	01.01.1800	31.12.9999	E			PRED        Implementation of delayed parts         00000000
	01	ZP	90004873	1000		1	01.01.1800	31.12.9999	C			PRED        tok materi·lu                           00000000
	01	ZP	90004873	1000		1	01.01.1800	31.12.9999	D			PRED        Materialfluss                           00000000
	01	ZP	90004873	1000		1	01.01.1800	31.12.9999	E			PRED        Material flow                           00000000
	01	ZP	90004879	1000		1	01.01.1800	31.12.9999	C			PRED        v˝hledy spot¯eby a p¯ehled urËenÈho sort00000000
	01	ZP	90004879	1000		1	01.01.1800	31.12.9999	D			PRED        Verbrauchsprognosen und ‹bersicht des fe00000000
	01	ZP	90004879	1000		1	01.01.1800	31.12.9999	E			PRED        v˝hledy spot¯eby a p¯ehled urËenÈho sort00000000
	01	ZP	90004910	1000		1	01.01.1800	31.12.9999	C			PRED        kritick˝ch mÌstech logistickÈho toku ¯Ìz00000000
	01	ZP	90004910	1000		1	01.01.1800	31.12.9999	D			PRED        kritischen Stellen des Logistikflusses d00000000
	01	ZP	90004910	1000		1	01.01.1800	31.12.9999	E			PRED        kritick˝ch mÌstech logistickÈho toku ¯Ìz00000000
	01	ZP	90004914	1000		1	01.01.1800	31.12.9999	C			PRED        plnÏnÌ cÌl˘ pl·nov·nÌ v˝roby            00000000
	01	ZP	90004914	1000		1	01.01.1800	31.12.9999	D			PRED        Erf¸llung der Ziele der Produktionsplanu00000000
	01	ZP	90004914	1000		1	01.01.1800	31.12.9999	E			PRED        Production planning targets accomplishme00000000
	01	ZP	90004926	1000		1	01.01.1800	31.12.9999	C			PRED        tok informacÌ o nakl·dk·ch materi·lu, ob00000000
	01	ZP	90004926	1000		1	01.01.1800	31.12.9999	D			PRED        Informationsfluss ¸ber die Verladung von00000000
	01	ZP	90004926	1000		1	01.01.1800	31.12.9999	E			PRED        tok informacÌ o nakl·dk·ch materi·lu, ob00000000
	01	ZP	90004931	1000		1	01.01.1800	31.12.9999	C			PRED        zajiötÏnÌ dom·cÌch a nakupovan˝ch dÌl˘ p00000000
	01	ZP	90004931	1000		1	01.01.1800	31.12.9999	D			PRED        Sicherstellung von internen und gekaufte00000000
	01	ZP	90004931	1000		1	01.01.1800	31.12.9999	E			PRED        zajiötÏnÌ dom·cÌch a nakupovan˝ch dÌl˘ p00000000
	01	ZP	90004954	1000		1	01.01.1800	31.12.9999	C			PRED        podklady pro reklamaËnÌ ¯ÌzenÌ          00000000
	01	ZP	90004954	1000		1	01.01.1800	31.12.9999	D			PRED        Unterlagen f¸r Reklamationsverfahren    00000000
	01	ZP	90004954	1000		1	01.01.1800	31.12.9999	E			PRED        Complaint process documents             00000000
	01	ZP	90004962	1000		1	01.01.1800	31.12.9999	C			PRED        reklamace                               00000000
	01	ZP	90004962	1000		1	01.01.1800	31.12.9999	D			PRED        Reklamationen                           00000000
	01	ZP	90004962	1000		1	01.01.1800	31.12.9999	E			PRED        Complaints/defect claims                00000000
	01	ZP	90004969	1000		1	01.01.1800	31.12.9999	C			PRED        reklamace materi·lu                     00000000
	01	ZP	90004969	1000		1	01.01.1800	31.12.9999	D			PRED        Reklamationen des Materials             00000000
	01	ZP	90004969	1000		1	01.01.1800	31.12.9999	E			PRED        Material complaints                     00000000
	01	ZP	90004971	1000		1	01.01.1800	31.12.9999	C			PRED        reklamace norem spot¯eby Ëasu pr·ce     00000000
	01	ZP	90004971	1000		1	01.01.1800	31.12.9999	D			PRED        Reklamationen der Normen des Arbeitszeit00000000
	01	ZP	90004971	1000		1	01.01.1800	31.12.9999	E			PRED        Labour time complaints                  00000000
	01	ZP	90004985	1000		1	01.01.1800	31.12.9999	C			PRED        reklamaËnÌ ¯ÌzenÌ                       00000000
	01	ZP	90004985	1000		1	01.01.1800	31.12.9999	D			PRED        Reklamationsverfahren                   00000000
	01	ZP	90004985	1000		1	01.01.1800	31.12.9999	E			PRED        Complaint/defect claim procedure        00000000
	01	ZP	90005001	1000		1	01.01.1800	31.12.9999	C			PRED        ökodovÈ nebo örotovacÌ protokoly        00000000
	01	ZP	90005001	1000		1	01.01.1800	31.12.9999	D			PRED        Schadens- oder Verschrottungsprotokolle 00000000
	01	ZP	90005001	1000		1	01.01.1800	31.12.9999	E			PRED        Damage and/or scrap reports             00000000
	01	ZP	90005014	1000		1	01.01.1800	31.12.9999	C			PRED        technickou opr·vnÏnost reklamace        00000000
	01	ZP	90005014	1000		1	01.01.1800	31.12.9999	D			PRED        technische Berechtigung der Reklamatione00000000
	01	ZP	90005014	1000		1	01.01.1800	31.12.9999	E			PRED        Technical rightfulness of defect claims/00000000
	01	ZP	90005043	1000		1	01.01.1800	31.12.9999	C			PRED        dispozice a odvol·vky                   00000000
	01	ZP	90005043	1000		1	01.01.1800	31.12.9999	D			PRED        Dispositionen und Abrufe                00000000
	01	ZP	90005043	1000		1	01.01.1800	31.12.9999	E			PRED        Dispatching and releases                00000000
	01	ZP	90005051	1000		1	01.01.1800	31.12.9999	C			PRED        dispoziËnÌ operativnost dodavatel˘      00000000
	01	ZP	90005051	1000		1	01.01.1800	31.12.9999	D			PRED        Dispositionsoperativit‰t                00000000
	01	ZP	90005051	1000		1	01.01.1800	31.12.9999	E			PRED        Suppliers¥ flexibility in terms of produ00000000
	01	ZP	90005053	1000		1	01.01.1800	31.12.9999	C			PRED        dodavatele z pohledu dispoziËnÌho zajiöt00000000
	01	ZP	90005053	1000		1	01.01.1800	31.12.9999	D			PRED        Lieferanten aus der Sicht der Dispositio00000000
	01	ZP	90005053	1000		1	01.01.1800	31.12.9999	E			PRED        dodavatele z pohledu dispoziËnÌho zajiöt00000000
	01	ZP	90005065	1000		1	01.01.1800	31.12.9999	C			PRED        dodrûov·nÌ stanovenÈ obr·tky z·sob      00000000
	01	ZP	90005065	1000		1	01.01.1800	31.12.9999	D			PRED        Einhaltung des festgelegten Vorratsumsch00000000
	01	ZP	90005065	1000		1	01.01.1800	31.12.9999	E			PRED        Stock turn rate compliance              00000000
	01	ZP	90005069	1000		1	01.01.1800	31.12.9999	C			PRED        kapacitnÌch problÈmech                  00000000
	01	ZP	90005069	1000		1	01.01.1800	31.12.9999	D			PRED        Kapazit‰tsprobleme                      00000000
	01	ZP	90005069	1000		1	01.01.1800	31.12.9999	E			PRED        Capacity problems                       00000000
	01	ZP	90005070	1000		1	01.01.1800	31.12.9999	C			PRED        n·hradnÌ zp˘sob p¯epravy dÌl˘ a materi·l00000000
	01	ZP	90005070	1000		1	01.01.1800	31.12.9999	D			PRED        Ersatztransport von Teilen und Material 00000000
	01	ZP	90005070	1000		1	01.01.1800	31.12.9999	E			PRED        Substitute method for transportation of 00000000
	01	ZP	90005072	1000		1	01.01.1800	31.12.9999	C			PRED        objedn·vky                              00000000
	01	ZP	90005072	1000		1	01.01.1800	31.12.9999	D			PRED        Bestellungen                            00000000
	01	ZP	90005072	1000		1	01.01.1800	31.12.9999	E			PRED        Orders                                  00000000
	01	ZP	90005075	1000		1	01.01.1800	31.12.9999	C			PRED        objemy dod·vek dle dispozic             00000000
	01	ZP	90005075	1000		1	01.01.1800	31.12.9999	D			PRED        Lieferumf‰nge nach Dispositionen        00000000
	01	ZP	90005075	1000		1	01.01.1800	31.12.9999	E			PRED        Delivery volumes according to dispatch i00000000
	01	ZP	90005080	1000		1	01.01.1800	31.12.9999	C			PRED        odvol·vky generovanÈ dispoziËnÌmi systÈm00000000
	01	ZP	90005080	1000		1	01.01.1800	31.12.9999	D			PRED        generierte Abrufe aus Dispositionssystem00000000
	01	ZP	90005080	1000		1	01.01.1800	31.12.9999	E			PRED        Releases generated by dispatch systems  00000000
	01	ZP	90005083	1000		1	01.01.1800	31.12.9999	C			PRED        odvol·vky podle vyreklamovanÈho mnoûstvÌ00000000
	01	ZP	90005083	1000		1	01.01.1800	31.12.9999	D			PRED        Abrufe nach reklamierten Teilemengen    00000000
	01	ZP	90005083	1000		1	01.01.1800	31.12.9999	E			PRED        Releases acc. to quantities claimed to b00000000
	01	ZP	90005084	1000		1	01.01.1800	31.12.9999	C			PRED        odvol·vky zboûÌ  a sluûeb               00000000
	01	ZP	90005084	1000		1	01.01.1800	31.12.9999	D			PRED        Abrufe von Waren und Dienstleistungen   00000000
	01	ZP	90005084	1000		1	01.01.1800	31.12.9999	E			PRED        Releases of goods and services          00000000
	01	ZP	90005093	1000		1	01.01.1800	31.12.9999	C			PRED        sankce za neplnÏnÌ dod·vek              00000000
	01	ZP	90005093	1000		1	01.01.1800	31.12.9999	D			PRED        Sanktionen f¸r Nichterf¸llung von Liefer00000000
	01	ZP	90005093	1000		1	01.01.1800	31.12.9999	E			PRED        Penalties for failed deliveries         00000000
	01	ZP	90005103	1000		1	01.01.1800	31.12.9999	C			PRED        vyt¯ÌdÏnÌ nepot¯ebn˝ch z·sob            00000000
	01	ZP	90005103	1000		1	01.01.1800	31.12.9999	D			PRED        Sortierung der unbrauchbaren Vorr‰te    00000000
	01	ZP	90005103	1000		1	01.01.1800	31.12.9999	E			PRED        Sorting redundant stock                 00000000
	01	ZP	90005105	1000		1	01.01.1800	31.12.9999	C			PRED        zajiötÏnÌ materi·lu pro v˝cvik a zkouöky00000000
	01	ZP	90005105	1000		1	01.01.1800	31.12.9999	D			PRED        Sicherstellung des Materials f¸r die Aus00000000
	01	ZP	90005105	1000		1	01.01.1800	31.12.9999	E			PRED        Providing materials for training and exa00000000
	01	ZP	90005107	1000		1	01.01.1800	31.12.9999	C			PRED        z·kaz plateb za p¯eplnÏnÌ dohodnutÈho mn00000000
	01	ZP	90005107	1000		1	01.01.1800	31.12.9999	D			PRED        Zahlungssperre f¸r die ‹berschreitung de00000000
	01	ZP	90005107	1000		1	01.01.1800	31.12.9999	E			PRED        z·kaz plateb za p¯eplnÏnÌ dohodnutÈho mn00000000
	01	ZP	90005122	1000		1	01.01.1800	31.12.9999	C			PRED        dod·vky materi·lu na mÌsto urËenÌ       00000000
	01	ZP	90005122	1000		1	01.01.1800	31.12.9999	D			PRED        Materiallieferungen zum Bestimmungsort  00000000
	01	ZP	90005122	1000		1	01.01.1800	31.12.9999	E			PRED        Deliveries of material to destinations  00000000
	01	ZP	90005136	1000		1	01.01.1800	31.12.9999	C			PRED        dopravu materi·lu                       00000000
	01	ZP	90005136	1000		1	01.01.1800	31.12.9999	D			PRED        Materialtransport                       00000000
	01	ZP	90005136	1000		1	01.01.1800	31.12.9999	E			PRED        Transport of material                   00000000
	01	ZP	90005162	1000		1	01.01.1800	31.12.9999	C			PRED        organizaci mimo¯·dn˝ch dod·vek do mont·û00000000
	01	ZP	90005162	1000		1	01.01.1800	31.12.9999	D			PRED        Organisation von auﬂerordentlichen Liefe00000000
	01	ZP	90005162	1000		1	01.01.1800	31.12.9999	E			PRED        organizaci mimo¯·dn˝ch dod·vek do mont·û00000000
	01	ZP	90005178	1000		1	01.01.1800	31.12.9999	C			PRED        p¯epravu                                00000000
	01	ZP	90005178	1000		1	01.01.1800	31.12.9999	D			PRED        Transport                               00000000
	01	ZP	90005178	1000		1	01.01.1800	31.12.9999	E			PRED        Transport                               00000000
	01	ZP	90005238	1000		1	01.01.1800	31.12.9999	C			PRED        poËty obal˘ a manipulaËnÌ techniky      00000000
	01	ZP	90005238	1000		1	01.01.1800	31.12.9999	D			PRED        Anzahl der Verpackungen und Flurfˆrderze00000000
	01	ZP	90005238	1000		1	01.01.1800	31.12.9999	E			PRED        Quantities of packaging and handling equ00000000
	01	ZP	90005250	1000		1	01.01.1800	31.12.9999	C			PRED        vhodnÈ paletizace materi·lu             00000000
	01	ZP	90005250	1000		1	01.01.1800	31.12.9999	D			PRED        geeignete Materialpalettisierung        00000000
	01	ZP	90005250	1000		1	01.01.1800	31.12.9999	E			PRED        Suitable material palletisations        00000000
	01	ZP	90005267	1000		1	01.01.1800	31.12.9999	C			PRED        p¯Ìjem a v˝dej materi·lu                00000000
	01	ZP	90005267	1000		1	01.01.1800	31.12.9999	D			PRED        Wareneingang und -ausgang von Material  00000000
	01	ZP	90005267	1000		1	01.01.1800	31.12.9999	E			PRED        Material inbounds and outbounds         00000000
	01	ZP	90005276	1000		1	01.01.1800	31.12.9999	C			PRED        dod·vky materi·lu CKD/SKD do zahraniËnÌc00000000
	01	ZP	90005276	1000		1	01.01.1800	31.12.9999	D			PRED        Materiallieferungen CKD/SKD f¸r Auslands00000000
	01	ZP	90005276	1000		1	01.01.1800	31.12.9999	E			PRED        dod·vky materi·lu CKD/SKD do zahraniËnÌc00000000
	01	ZP	90005282	1000		1	01.01.1800	31.12.9999	C			PRED        evidenci dÌl˘                           00000000
	01	ZP	90005282	1000		1	01.01.1800	31.12.9999	D			PRED        Teileevidenz                            00000000
	01	ZP	90005282	1000		1	01.01.1800	31.12.9999	E			PRED        Part/components records                 00000000
	01	ZP	90005283	1000		1	01.01.1800	31.12.9999	C			PRED        expedice dÌl˘/voz˘                      00000000
	01	ZP	90005283	1000		1	01.01.1800	31.12.9999	D			PRED        Waren- / Fahrzeugversand                00000000
	01	ZP	90005283	1000		1	01.01.1800	31.12.9999	E			PRED        Part/vehicle shipping                   00000000
	01	ZP	90005290	1000		1	01.01.1800	31.12.9999	C			PRED        katalog skladu                          00000000
	01	ZP	90005290	1000		1	01.01.1800	31.12.9999	D			PRED        Lagerkatalog                            00000000
	01	ZP	90005290	1000		1	01.01.1800	31.12.9999	E			PRED        Warehouse catalogue                     00000000
	01	ZP	90005298	1000		1	01.01.1800	31.12.9999	C			PRED        manipulaËnÌ plochy                      00000000
	01	ZP	90005298	1000		1	01.01.1800	31.12.9999	D			PRED        Handhabungsfl‰chen                      00000000
	01	ZP	90005298	1000		1	01.01.1800	31.12.9999	E			PRED        Handling areas                          00000000
	01	ZP	90005299	1000		1	01.01.1800	31.12.9999	C			PRED        manipulaËnÌ techniku                    00000000
	01	ZP	90005299	1000		1	01.01.1800	31.12.9999	D			PRED        Flurfˆrderzeugtechnik                   00000000
	01	ZP	90005299	1000		1	01.01.1800	31.12.9999	E			PRED        Handling equipment                      00000000
	01	ZP	90005300	1000		1	01.01.1800	31.12.9999	C			PRED        materi·l na skladÏ                      00000000
	01	ZP	90005300	1000		1	01.01.1800	31.12.9999	D			PRED        Material im Lager                       00000000
	01	ZP	90005300	1000		1	01.01.1800	31.12.9999	E			PRED        In-stock material                       00000000
	01	ZP	90005313	1000		1	01.01.1800	31.12.9999	C			PRED        obsahovou spr·vnost dodacÌch list˘ se sk00000000
	01	ZP	90005313	1000		1	01.01.1800	31.12.9999	D			PRED        inhaltliche Richtigkeit der Lieferschein00000000
	01	ZP	90005313	1000		1	01.01.1800	31.12.9999	E			PRED        obsahovou spr·vnost dodacÌch list˘ se sk00000000
	01	ZP	90005324	1000		1	01.01.1800	31.12.9999	C			PRED        plnÏnÌ pl·nu v˝roby a expedice          00000000
	01	ZP	90005324	1000		1	01.01.1800	31.12.9999	D			PRED        Planerf¸llung der Produktion und des War00000000
	01	ZP	90005324	1000		1	01.01.1800	31.12.9999	E			PRED        Production and shipping plan accomplishm00000000
	01	ZP	90005330	1000		1	01.01.1800	31.12.9999	C			PRED        p¯ehledy v˝voje z·sob a anal˝z skladovÈh00000000
	01	ZP	90005330	1000		1	01.01.1800	31.12.9999	D			PRED        ‹bersichten der Bestandsentwicklung und 00000000
	01	ZP	90005330	1000		1	01.01.1800	31.12.9999	E			PRED        p¯ehledy v˝voje z·sob a anal˝z skladovÈh00000000
	01	ZP	90005332	1000		1	01.01.1800	31.12.9999	C			PRED        p¯epravu materi·lu                      00000000
	01	ZP	90005332	1000		1	01.01.1800	31.12.9999	D			PRED        Materialtransport                       00000000
	01	ZP	90005332	1000		1	01.01.1800	31.12.9999	E			PRED        Transport of material                   00000000
	01	ZP	90005338	1000		1	01.01.1800	31.12.9999	C			PRED        p¯Ìjem a v˝dej materi·lu a jeho zaskladn00000000
	01	ZP	90005338	1000		1	01.01.1800	31.12.9999	D			PRED        Wareneingang und -ausgang und dessen Ein00000000
	01	ZP	90005338	1000		1	01.01.1800	31.12.9999	E			PRED        Material inbound, shelving and outbound 00000000
	01	ZP	90005343	1000		1	01.01.1800	31.12.9999	C			PRED        p¯ÌjmovÈ a v˝dajovÈ doklady             00000000
	01	ZP	90005343	1000		1	01.01.1800	31.12.9999	D			PRED        Wareneingangs- und Warenausgangsdokument00000000
	01	ZP	90005343	1000		1	01.01.1800	31.12.9999	E			PRED        Inbound and outbound documents          00000000
	01	ZP	90005352	1000		1	01.01.1800	31.12.9999	C			PRED        rozvoz materi·lu                        00000000
	01	ZP	90005352	1000		1	01.01.1800	31.12.9999	D			PRED        Materialtransport                       00000000
