28.08.2025                                                                                            Dynamische Listenausgabe                                                                                                    1

Testovací režim

	Var.plánu	Typ obj.	ID objektu	Subtyp	Platí od	Platí do	Jazyk	Øetìzec
	01	ZP	  90004542	0001	01.01.1800	31.12.9999	DE	Teile für Prüfungen
	01	ZP	  90004543	0001	01.01.1800	31.12.9999	DE	Elektrowerkzeuge und Messgeräte
	01	ZP	  90004544	0001	01.01.1800	31.12.9999	DE	ergonomisch geeignete Werkzeuge im Hinblick auf die Einhaltung der 
vorgegebenen Anziehmomente
	01	ZP	  90004547	0001	01.01.1800	31.12.9999	DE	Werkzeugreparatur
	01	ZP	  90004549	0001	01.01.1800	31.12.9999	DE	Verwendung und Einführung der neuen Werkzeuge
	01	ZP	  90004550	0001	01.01.1800	31.12.9999	DE	Anforderungen an Erneuerung und Modernisierung der Werkzeuge
	01	ZP	  90004551	0001	01.01.1800	31.12.9999	DE	Instandhaltungs-, Erneuerungs- und Verbrauchsprozesse von Werkzeugen mit dem 
Ziel, Kosten zu minimieren
	01	ZP	  90004552	0001	01.01.1800	31.12.9999	DE	Protokoll über Werkzeugreparatur
	01	ZP	  90004553	0001	01.01.1800	31.12.9999	DE	Jahrespläne des Bedarfs an Werkzeugen, Messgeräten und Schutzmitteln
	01	ZP	  90004559	0001	01.01.1800	31.12.9999	DE	Eingangskontrolle und Werkzeugübernahme
	01	ZP	  90004561	0001	01.01.1800	31.12.9999	DE	Anleihen in Ausgabestellen
	01	ZP	  90004575	0001	01.01.1800	31.12.9999	DE	Budget für die Instandhaltung der Anlagen
	01	ZP	  90004579	0001	01.01.1800	31.12.9999	DE	Verwaltung, Betrieb und Instandhaltung der Anlagen
	01	ZP	  90004582	0001	01.01.1800	31.12.9999	DE	Instandhaltung und Revision von MA, Werkzeugen und Verkehrsmitteln
	01	ZP	  90004589	0001	01.01.1800	31.12.9999	DE	den Mängeln, Störungen und Havarien des anvertrauten Vermögens
	01	ZP	  90004590	0001	01.01.1800	31.12.9999	DE	Instandhaltungs- und Reparaturentypen
	01	ZP	  90004611	0001	01.01.1800	31.12.9999	DE	Abnahme der Gebäude und Bauwerke durch den Nutzer
	01	ZP	  90004628	0001	01.01.1800	31.12.9999	DE	Einhaltung der Pflege der Fertigungslinien-MaA
	01	ZP	  90004633	0001	01.01.1800	31.12.9999	DE	Behebung der Mängel bei MaA
	01	ZP	  90004635	0001	01.01.1800	31.12.9999	DE	Reparaturen und Untersuchungen der MaA
	01	ZP	  90004636	0001	01.01.1800	31.12.9999	DE	Reparaturen von MaA
	01	ZP	  90004637	0001	01.01.1800	31.12.9999	DE	Reparaturen der Anlagen
	01	ZP	  90004641	0001	01.01.1800	31.12.9999	DE	vorbeugende und prädiktive Untersuchungen und Reparaturen
	01	ZP	  90004642	0001	01.01.1800	31.12.9999	DE	Prozesse an Technologie-Einrichtungen
	01	ZP	  90004644	0001	01.01.1800	31.12.9999	DE	Durchführung der Reparaturen von MaA
	01	ZP	  90004648	0001	01.01.1800	31.12.9999	DE	Spezifizierung für den ET-Einkauf
	01	ZP	  90004654	0001	01.01.1800	31.12.9999	DE	technischer Zustand der MaA
	01	ZP	  90004655	0001	01.01.1800	31.12.9999	DE	Aufgaben für das Gebiet der MaA-Diagnostik
	01	ZP	  90004656	0001	01.01.1800	31.12.9999	DE	Sortierung, Vorbereitung, Lagerung und Verschrottung der unausgenutzten und 
unbrauchbaren MaA
	01	ZP	  90004658	0001	01.01.1800	31.12.9999	DE	Übergabe der neuen MaA in Betrieb
	01	ZP	  90004660	0001	01.01.1800	31.12.9999	DE	MaA-Abnahme
	01	ZP	  90004662	0001	01.01.1800	31.12.9999	DE	Mängel, Störungen und Havarien von MaA
	01	ZP	  90004663	0001	01.01.1800	31.12.9999	DE	Überprüfung von aMaA
	01	ZP	  90004667	0001	01.01.1800	31.12.9999	DE	Kostenplan für Reparaturen und Erneuerungen von Energieanlagen
	01	ZP	  90004669	0001	01.01.1800	31.12.9999	DE	Störungen und Havarien an MaA
	01	ZP	  90004671	0001	01.01.1800	31.12.9999	DE	Präventivmaßnahmen
	01	ZP	  90004672	0001	01.01.1800	31.12.9999	DE	Übernahme von Maschinen und Anlagen / Anlagentechnik / Bauwerken in 
Dauerbetrieb
	01	ZP	  90004673	0001	01.01.1800	31.12.9999	DE	Abnahmen von gelieferten Leistungen und Produkten
	01	ZP	  90004674	0001	01.01.1800	31.12.9999	DE	Abnahmen von Werkzeugen in Probe- und Dauerbetrieb
	01	ZP	  90004677	0001	01.01.1800	31.12.9999	DE	Revisionen und Inspektionen
	01	ZP	  90004680	0001	01.01.1800	31.12.9999	DE	Lösung von Problemblättern
	01	ZP	  90004684	0001	01.01.1800	31.12.9999	DE	Art und Menge von Ersatzteilen für Reparaturen der Steuereinheiten an der 
Anlagentechnik
	01	ZP	  90004686	0001	01.01.1800	31.12.9999	DE	neue Grundelemente des Simulationssystems
	01	ZP	  90004687	0001	01.01.1800	31.12.9999	DE	fachliche Gutachten der Steuersysteme
	01	ZP	  90004688	0001	01.01.1800	31.12.9999	DE	fachliche Unterweisung der Instandhaltungsmitarbeiter und externer Firmen über 
SW und HW der elektronischen Anlagen
	01	ZP	  90004689	0001	01.01.1800	31.12.9999	DE	Reparaturen und Instandhaltung der Steuersysteme an der Anlagentechnik
	01	ZP	  90004690	0001	01.01.1800	31.12.9999	DE	Störungen und Stillstände der Anlagentechnik verursacht durch Steuersysteme
	01	ZP	  90004691	0001	01.01.1800	31.12.9999	DE	Präventivkontrollen der Steuersysteme an der Anlagentechnik
	01	ZP	  90004693	0001	01.01.1800	31.12.9999	DE	Programme der Steuersysteme
	01	ZP	  90004694	0001	01.01.1800	31.12.9999	DE	Steuersysteme der Anlagentechnik
	01	ZP	  90004695	0001	01.01.1800	31.12.9999	DE	SW-Ausstattung der Roboter
	01	ZP	  90004696	0001	01.01.1800	31.12.9999	DE	Typen und Konfiguration der Steuersysteme
	01	ZP	  90004697	0001	01.01.1800	31.12.9999	DE	benutzerdefinierte Korrekturen der Anwendungs-HW und -SW der Steuersysteme an 
der Anlagentechnik
	01	ZP	  90004701	0001	01.01.1800	31.12.9999	DE	Konzepte der energiesparenden Produktion
	01	ZP	  90004716	0001	01.01.1800	31.12.9999	DE	Verbrauch von Energien, Betriebsstoffen, Materialien und Bürobedarf
	01	ZP	  90004720	0001	01.01.1800	31.12.9999	DE	Instandhaltung und Reparaturen von Energieanlagen und -verteilungen
	01	ZP	  90004744	0001	01.01.1800	31.12.9999	DE	den Entwürfen der Werkzeugänderungen
	01	ZP	  90004748	0001	01.01.1800	31.12.9999	DE	Übergabe der fertiggestellten Werkzeuge
	01	ZP	  90004766	0001	01.01.1800	31.12.9999	DE	Anforderungen an Ersatzteile
	01	ZP	  90004779	0001	01.01.1800	31.12.9999	DE	Produktion
	01	ZP	  90004782	0001	01.01.1800	31.12.9999	DE	Fahrzeugbau
	01	ZP	  90004803	0001	01.01.1800	31.12.9999	DE	Fahrzeugumfänge
	01	ZP	  90004815	0001	01.01.1800	31.12.9999	DE	Kapazitäts-, Operativ- und Terminplanung
	01	ZP	  90004823	0001	01.01.1800	31.12.9999	DE	außerordentliches Vorgehen im Falle einer ungesicherten Produktion
	01	ZP	  90004833	0001	01.01.1800	31.12.9999	DE	operativen Produktionsplan
	01	ZP	  90004838	0001	01.01.1800	31.12.9999	DE	Erfüllung des Ablaufs der Produktionsaufträge
	01	ZP	  90004842	0001	01.01.1800	31.12.9999	DE	Unterlagen für Auslagerung der Produktion
	01	ZP	  90004854	0001	01.01.1800	31.12.9999	DE	Vorserienprogramme
	01	ZP	  90004860	0001	01.01.1800	31.12.9999	DE	Realisierung von Verzugsteilen
	01	ZP	  90004873	0001	01.01.1800	31.12.9999	DE	Materialfluss
	01	ZP	  90004879	0001	01.01.1800	31.12.9999	DE	Verbrauchsprognosen und Übersicht des festgelegten Sortiments
	01	ZP	  90004910	0001	01.01.1800	31.12.9999	DE	kritischen Stellen des Logistikflusses der Steuerung
	01	ZP	  90004914	0001	01.01.1800	31.12.9999	DE	Erfüllung der Ziele der Produktionsplanung
	01	ZP	  90004926	0001	01.01.1800	31.12.9999	DE	Informationsfluss über die Verladung von Material, Verpackungsmaterial
	01	ZP	  90004931	0001	01.01.1800	31.12.9999	DE	Sicherstellung von internen und gekauften Teilen für den Fahrzeugbau
	01	ZP	  90004954	0001	01.01.1800	31.12.9999	DE	Unterlagen für Reklamationsverfahren
	01	ZP	  90004962	0001	01.01.1800	31.12.9999	DE	Reklamationen
	01	ZP	  90004969	0001	01.01.1800	31.12.9999	DE	Reklamationen des Materials
	01	ZP	  90004971	0001	01.01.1800	31.12.9999	DE	Reklamationen der Normen des Arbeitszeitverbrauchs
	01	ZP	  90004985	0001	01.01.1800	31.12.9999	DE	Reklamationsverfahren
	01	ZP	  90005001	0001	01.01.1800	31.12.9999	DE	Schadens- oder Verschrottungsprotokolle
	01	ZP	  90005014	0001	01.01.1800	31.12.9999	DE	technische Berechtigung der Reklamationen
	01	ZP	  90005043	0001	01.01.1800	31.12.9999	DE	Dispositionen und Abrufe
	01	ZP	  90005051	0001	01.01.1800	31.12.9999	DE	Dispositionsoperativität
	01	ZP	  90005053	0001	01.01.1800	31.12.9999	DE	Lieferanten aus der Sicht der Dispositionssicherheit
	01	ZP	  90005065	0001	01.01.1800	31.12.9999	DE	Einhaltung des festgelegten Vorratsumschlages
	01	ZP	  90005069	0001	01.01.1800	31.12.9999	DE	Kapazitätsprobleme
	01	ZP	  90005070	0001	01.01.1800	31.12.9999	DE	Ersatztransport von Teilen und Material
	01	ZP	  90005072	0001	01.01.1800	31.12.9999	DE	Bestellungen
	01	ZP	  90005075	0001	01.01.1800	31.12.9999	DE	Lieferumfänge nach Dispositionen
	01	ZP	  90005080	0001	01.01.1800	31.12.9999	DE	generierte Abrufe aus Dispositionssystemen für Lieferanten
	01	ZP	  90005083	0001	01.01.1800	31.12.9999	DE	Abrufe nach reklamierten Teilemengen
	01	ZP	  90005084	0001	01.01.1800	31.12.9999	DE	Abrufe von Waren und Dienstleistungen
	01	ZP	  90005093	0001	01.01.1800	31.12.9999	DE	Sanktionen für Nichterfüllung von Lieferungen
	01	ZP	  90005103	0001	01.01.1800	31.12.9999	DE	Sortierung der unbrauchbaren Vorräte
	01	ZP	  90005105	0001	01.01.1800	31.12.9999	DE	Sicherstellung des Materials für die Ausbildung und Prüfungen der Schweißer
	01	ZP	  90005107	0001	01.01.1800	31.12.9999	DE	Zahlungssperre für die Überschreitung der vereinbarten Menge
	01	ZP	  90005122	0001	01.01.1800	31.12.9999	DE	Materiallieferungen zum Bestimmungsort
	01	ZP	  90005136	0001	01.01.1800	31.12.9999	DE	Materialtransport
	01	ZP	  90005162	0001	01.01.1800	31.12.9999	DE	Organisation von außerordentlichen Lieferungen für Montagewerke
	01	ZP	  90005178	0001	01.01.1800	31.12.9999	DE	Transport
	01	ZP	  90005238	0001	01.01.1800	31.12.9999	DE	Anzahl der Verpackungen und Flurförderzeugtechnik
	01	ZP	  90005250	0001	01.01.1800	31.12.9999	DE	geeignete Materialpalettisierung
	01	ZP	  90005267	0001	01.01.1800	31.12.9999	DE	Wareneingang und -ausgang von Material
	01	ZP	  90005276	0001	01.01.1800	31.12.9999	DE	Materiallieferungen CKD/SKD für Auslandswerke
	01	ZP	  90005282	0001	01.01.1800	31.12.9999	DE	Teileevidenz
	01	ZP	  90005283	0001	01.01.1800	31.12.9999	DE	Waren- / Fahrzeugversand
	01	ZP	  90005290	0001	01.01.1800	31.12.9999	DE	Lagerkatalog
	01	ZP	  90005298	0001	01.01.1800	31.12.9999	DE	Handhabungsflächen
	01	ZP	  90005299	0001	01.01.1800	31.12.9999	DE	Flurförderzeugtechnik
	01	ZP	  90005300	0001	01.01.1800	31.12.9999	DE	Material im Lager
	01	ZP	  90005313	0001	01.01.1800	31.12.9999	DE	inhaltliche Richtigkeit der Lieferscheine gegenüber dem tatsächlichen 
Lieferungsumfang
	01	ZP	  90005324	0001	01.01.1800	31.12.9999	DE	Planerfüllung der Produktion und des Warenausgangs
	01	ZP	  90005330	0001	01.01.1800	31.12.9999	DE	Übersichten der Bestandsentwicklung und der Analyse der Lagerwirtschaft
	01	ZP	  90005332	0001	01.01.1800	31.12.9999	DE	Materialtransport
	01	ZP	  90005338	0001	01.01.1800	31.12.9999	DE	Wareneingang und -ausgang und dessen Einlagerung am Bestimmungsort
	01	ZP	  90005343	0001	01.01.1800	31.12.9999	DE	Wareneingangs- und Warenausgangsdokumente
	01	ZP	  90005352	0001	01.01.1800	31.12.9999	DE	Materialtransport
	01	ZP	  90005353	0001	01.01.1800	31.12.9999	DE	Lagermaterialtransport
	01	ZP	  90005364	0001	01.01.1800	31.12.9999	DE	Lagerfahrzeugbestände im Vertriebsnetz
	01	ZP	  90005366	0001	01.01.1800	31.12.9999	DE	Lager
	01	ZP	  90005372	0001	01.01.1800	31.12.9999	DE	tand der wirtschaftlichen Bevorratung
	01	ZP	  90005390	0001	01.01.1800	31.12.9999	DE	Platzierung und Einlagerung von Material
	01	ZP	  90005399	0001	01.01.1800	31.12.9999	DE	Lagerausstattung
	01	ZP	  90005424	0001	01.01.1800	31.12.9999	DE	Beladung mit Fahrzeugen unter der Berücksichtigung des Typs der zerlegten 
Fahrzeuge
	01	ZP	  90005463	0001	01.01.1800	31.12.9999	DE	bestellten Fahrzeuge
	01	ZP	  90005471	0001	01.01.1800	31.12.9999	DE	Bestellung von Fahrzeugen für Arbeitnehmer, VIP
	01	ZP	  90005568	0001	01.01.1800	31.12.9999	DE	Richtigkeit von Preismeldungen
	01	ZP	  90005627	0001	01.01.1800	31.12.9999	DE	tägliche, wöchentliche und monatliche Programme der Fahrzeugübergabe
	01	ZP	  90005661	0001	01.01.1800	31.12.9999	DE	fachliche und technische Informationen hinsichtlich Fahrzeugen und 
Kundenpreisen
	01	ZP	  90005663	0001	01.01.1800	31.12.9999	DE	Maßnahmen zur Termineinhaltung der Fahrzeugübergabe an den Kunden
	01	ZP	  90005688	0001	01.01.1800	31.12.9999	DE	Problembestellungen von Fahrzeugen
	01	ZP	  90005705	0001	01.01.1800	31.12.9999	DE	Fahrzeugübergabe an Arbeitnehmer und Kunden
	01	ZP	  90005708	0001	01.01.1800	31.12.9999	DE	Vorführfahrten für alle Kundengruppen
	01	ZP	  90005711	0001	01.01.1800	31.12.9999	DE	Fahrzeugzulassungen bei der Zulassungsstelle des Magistrats der Stadt MB
	01	ZP	  90005714	0001	01.01.1800	31.12.9999	DE	Annahme- und Ausgabedokumente
	01	ZP	  90005717	0001	01.01.1800	31.12.9999	DE	Dokumentenvorbereitung zu den Fahrzeugen
	01	ZP	  90005731	0001	01.01.1800	31.12.9999	DE	Vertriebsreporting
	01	ZP	  90005737	0001	01.01.1800	31.12.9999	DE	Rezeptionsdienst
	01	ZP	  90005743	0001	01.01.1800	31.12.9999	DE	Fahrzeugstatistiken
	01	ZP	  90005751	0001	01.01.1800	31.12.9999	DE	technische und optische Verkaufsaufbereitung des Fahrzeugs
	01	ZP	  90005772	0001	01.01.1800	31.12.9999	DE	Veröffentlichung des Fahrzeugangebots
	01	ZP	  90005803	0001	01.01.1800	31.12.9999	DE	Beratung für Kundendienstpartner
	01	ZP	  90005873	0001	01.01.1800	31.12.9999	DE	Maßnahmen zur Verbesserung der Dienstleistungen im Kundendienst-Netz
	01	ZP	  90005885	0001	01.01.1800	31.12.9999	DE	Abläufe zur Lösung technischer Probleme
	01	ZP	  90005912	0001	01.01.1800	31.12.9999	DE	technische Informationen über das Produkt
	01	ZP	  90006156	0001	01.01.1800	31.12.9999	DE	Technikberatung
	01	ZP	  90006214	0001	01.01.1800	31.12.9999	DE	Erstellung der Verträge und Nachträge
	01	ZP	  90006265	0001	01.01.1800	31.12.9999	DE	Marketingkonzepte für Produkte, Ausstattungen und Preise
	01	ZP	  90006295	0001	01.01.1800	31.12.9999	DE	Produktoptimierung
	01	ZP	  90006356	0001	01.01.1800	31.12.9999	DE	Verfolgung von Marketingaktivitäten und Aktionen von Konkurrenzmodellen
	01	ZP	  90006738	0001	01.01.1800	31.12.9999	DE	Kommunikationsmaterialien
	01	ZP	  90006740	0001	01.01.1800	31.12.9999	DE	Konzepte der Aktionen
	01	ZP	  90006747	0001	01.01.1800	31.12.9999	DE	Kulturveranstaltungen
	01	ZP	  90006761	0001	01.01.1800	31.12.9999	DE	Motivationsprograme der Kundenloyalität
	01	ZP	  90006794	0001	01.01.1800	31.12.9999	DE	Präsentationsaktionen
	01	ZP	  90006805	0001	01.01.1800	31.12.9999	DE	Werbeaktionen
	01	ZP	  90006816	0001	01.01.1800	31.12.9999	DE	Vorbereitung der neuen Präsentationsmaterialien für interne und externe 
Verwendung der CI-Elemente
	01	ZP	  90006868	0001	01.01.1800	31.12.9999	DE	Ergebnissen im Bereich der Kundenloyalität zur Marke ŠA
	01	ZP	  90006895	0001	01.01.1800	31.12.9999	DE	Aktualisierung des Portalinhalts
	01	ZP	  90006901	0001	01.01.1800	31.12.9999	DE	Informationen für unterstellte MA und OE-Leiter
	01	ZP	  90006905	0001	01.01.1800	31.12.9999	DE	Konsultations- und Beratungstätigkeit
	01	ZP	  90006913	0001	01.01.1800	31.12.9999	DE	Vorgespräche und Verhandlungen
	01	ZP	  90006917	0001	01.01.1800	31.12.9999	DE	des Projektstandes durch die Mitglieder des Projektteams und des Auftraggebers 
des Projektes
	01	ZP	  90006932	0001	01.01.1800	31.12.9999	DE	Tätigkeit der externen Firmen
	01	ZP	  90006945	0001	01.01.1800	31.12.9999	DE	interne und externe Verhandlungen
	01	ZP	  90007009	0001	01.01.1800	31.12.9999	DE	Zusammenarbeit mit externen Lieferanten
	01	ZP	  90007010	0001	01.01.1800	31.12.9999	DE	Zusammenarbeit mit Konzern und anderen Marken
	01	ZP	  90007061	0001	01.01.1800	31.12.9999	DE	Besichtigungen von ŠKODA Museum und Produktionsbetriebsstätten
	01	ZP	  90007082	0001	01.01.1800	31.12.9999	DE	Qualifizierungsprogramme für neue Projekte beim Lieferanten
	01	ZP	  90007083	0001	01.01.1800	31.12.9999	DE	Lokalisierung der eingekauften Teile
	01	ZP	  90007086	0001	01.01.1800	31.12.9999	DE	Einkauf des Materials
	01	ZP	  90007107	0001	01.01.1800	31.12.9999	DE	Preisdifferenzen für Bestellungen für Vorserie und Serie, OT und für 
Hausanfertigung OT
	01	ZP	  90007112	0001	01.01.1800	31.12.9999	DE	externe Unterkunft
	01	ZP	  90007114	0001	01.01.1800	31.12.9999	DE	Lieferantenbewertung
	01	ZP	  90007119	0001	01.01.1800	31.12.9999	DE	Lieferantenangebote
	01	ZP	  90007120	0001	01.01.1800	31.12.9999	DE	Lieferantenangebote von der technischen Seite her
	01	ZP	  90007123	0001	01.01.1800	31.12.9999	DE	Einkaufs und Zahlungsbedingungen
	01	ZP	  90007124	0001	01.01.1800	31.12.9999	DE	Bestellvorschläge
	01	ZP	  90007130	0001	01.01.1800	31.12.9999	DE	Unterlagen für Preisverhandlungen
	01	ZP	  90007134	0001	01.01.1800	31.12.9999	DE	Anfrageverfahren und Abschließen der Rahmenverträge mit Lieferanten
	01	ZP	  90007135	0001	01.01.1800	31.12.9999	DE	Anfrageverfahren
	01	ZP	  90007136	0001	01.01.1800	31.12.9999	DE	Anfragen beim Lieferanten
	01	ZP	  90007139	0001	01.01.1800	31.12.9999	DE	Präsentieren der Angebote in Gremien
	01	ZP	  90007141	0001	01.01.1800	31.12.9999	DE	Übersicht des Bedarfs des eingekauften Materials
	01	ZP	  90007147	0001	01.01.1800	31.12.9999	DE	Lieferantenmarkt
	01	ZP	  90007151	0001	01.01.1800	31.12.9999	DE	Sicherstellung der Ausstattung für den Unterricht
	01	ZP	  90007154	0001	01.01.1800	31.12.9999	DE	Einordnung der Teile in den Prozess FS/GS
	01	ZP	  90007159	0001	01.01.1800	31.12.9999	DE	Bestellungen und Verträge
	01	ZP	  90007160	0001	01.01.1800	31.12.9999	DE	Kooperationsverträge
	01	ZP	  90007166	0001	01.01.1800	31.12.9999	DE	Bestellvorschläge für Beschaffung des Werkzeugs
	01	ZP	  90007167	0001	01.01.1800	31.12.9999	DE	Bestellung des Büromaterials, Geschenke und Werbegegenstände
	01	ZP	  90007180	0001	01.01.1800	31.12.9999	DE	Unterlagen für Sanktionen für Nichterfüllung der Vertragsbedingungen
	01	ZP	  90007182	0001	01.01.1800	31.12.9999	DE	Unterlagen für Abschließen der Rahmenverträge
	01	ZP	  90007190	0001	01.01.1800	31.12.9999	DE	Verträge für Wartung und Verwaltung der Gebäude
	01	ZP	  90007208	0001	01.01.1800	31.12.9999	DE	Lieferanten
	01	ZP	  90007212	0001	01.01.1800	31.12.9999	DE	Lieferantenquellen in definierten Regionen
	01	ZP	  90007213	0001	01.01.1800	31.12.9999	DE	Empfehlung für die Lieferantenauswahl
	01	ZP	  90007219	0001	01.01.1800	31.12.9999	DE	Unterlagen für die Lieferantenauswahl
	01	ZP	  90007223	0001	01.01.1800	31.12.9999	DE	Situation auf dem Lieferantenmarkt
	01	ZP	  90007227	0001	01.01.1800	31.12.9999	DE	Angaben über Lieferanten
	01	ZP	  90007229	0001	01.01.1800	31.12.9999	DE	Lieferantenauswahl
	01	ZP	  90007230	0001	01.01.1800	31.12.9999	DE	Lieferantenauswahl aus der fachlichen Sicht
	01	ZP	  90007246	0001	01.01.1800	31.12.9999	DE	CAD-Daten der Designermodelle
	01	ZP	  90007248	0001	01.01.1800	31.12.9999	DE	Designentwürfe
	01	ZP	  90007271	0001	01.01.1800	31.12.9999	DE	CAD-Daten aus Konstruktion und Design
	01	ZP	  90007274	0001	01.01.1800	31.12.9999	DE	Einhaltung der finanziellen Limits (Targets)
	01	ZP	  90007275	0001	01.01.1800	31.12.9999	DE	Gewichte der einzelnen Fahrzeuggruppen
	01	ZP	  90007276	0001	01.01.1800	31.12.9999	DE	Kollision der Teile
	01	ZP	  90007277	0001	01.01.1800	31.12.9999	DE	Konstruktion der Teile
	01	ZP	  90007278	0001	01.01.1800	31.12.9999	DE	Konstruktion der Konzernprodukte
	01	ZP	  90007279	0001	01.01.1800	31.12.9999	DE	konstruktive und technologische Lösungen
	01	ZP	  90007280	0001	01.01.1800	31.12.9999	DE	Konstruktionsdaten
	01	ZP	  90007281	0001	01.01.1800	31.12.9999	DE	Konstruktionsvorschläge aufgrund Proben
	01	ZP	  90007282	0001	01.01.1800	31.12.9999	DE	Konstruktionslösungen
	01	ZP	  90007288	0001	01.01.1800	31.12.9999	DE	Materialien, technische Lösungen und Technologien
	01	ZP	  90007294	0001	01.01.1800	31.12.9999	DE	Neue Trends in Verarbeitung in CAID-Daten für die Realisierung in der 
Produktion
	01	ZP	  90007296	0001	01.01.1800	31.12.9999	DE	Maßnahmen nach Proben
	01	ZP	  90007297	0001	01.01.1800	31.12.9999	DE	P-, B- Freigabe der Teile
	01	ZP	  90007300	0001	01.01.1800	31.12.9999	DE	Projekte aus der Sicht des Inhalts, der Kosten, Qualität und Termine
	01	ZP	  90007304	0001	01.01.1800	31.12.9999	DE	Zusammensetzung der Teile in Konzept
	01	ZP	  90007306	0001	01.01.1800	31.12.9999	DE	Zusammenarbeit mit int./ext. Lieferanten
	01	ZP	  90007308	0001	01.01.1800	31.12.9999	DE	technische Lösungen
	01	ZP	  90007315	0001	01.01.1800	31.12.9999	DE	technische Produktbeschreibungen
	01	ZP	  90007317	0001	01.01.1800	31.12.9999	DE	technisches Lastenheft für externe Entwicklung
	01	ZP	  90007318	0001	01.01.1800	31.12.9999	DE	Art der Technologie der Produktion
	01	ZP	  90007322	0001	01.01.1800	31.12.9999	DE	Freigabe des Einbaumusters
	01	ZP	  90007324	0001	01.01.1800	31.12.9999	DE	Nutzung der Module
	01	ZP	  90007340	0001	01.01.1800	31.12.9999	DE	Veränderungen der  CAD-Daten im Bezug auf Charakteristiken der Konzepte
	01	ZP	  90007341	0001	01.01.1800	31.12.9999	DE	Konstruktion der Werkzeuge und Vorrichtungen
	01	ZP	  90007357	0001	01.01.1800	31.12.9999	DE	Festigkeitsberechnungen
	01	ZP	  90007371	0001	01.01.1800	31.12.9999	DE	Ergebnisse der FEM-Berechnungen
	01	ZP	  90007378	0001	01.01.1800	31.12.9999	DE	CAD-Daten für Konstruktion
	01	ZP	  90007400	0001	01.01.1800	31.12.9999	DE	Funktion des Metrologen
	01	ZP	  90007430	0001	01.01.1800	31.12.9999	DE	Messung
	01	ZP	  90007445	0001	01.01.1800	31.12.9999	DE	Methodik der Messung und Proben
	01	ZP	  90007456	0001	01.01.1800	31.12.9999	DE	metrologische Durchführungsanweisungen
	01	ZP	  90007550	0001	01.01.1800	31.12.9999	DE	Ergebnisse und Analysen des Messzentrums
	01	ZP	  90007567	0001	01.01.1800	31.12.9999	DE	Laborproben
	01	ZP	  90007577	0001	01.01.1800	31.12.9999	DE	Teilebemusterung
	01	ZP	  90007583	0001	01.01.1800	31.12.9999	DE	Analysen der Proben und Messungen
	01	ZP	  90007585	0001	01.01.1800	31.12.9999	DE	Analysen der Probefahrzeuge
	01	ZP	  90007587	0001	01.01.1800	31.12.9999	DE	Ziele der Proben
	01	ZP	  90007589	0001	01.01.1800	31.12.9999	DE	Daten aus Proben
	01	ZP	  90007596	0001	01.01.1800	31.12.9999	DE	Funktionsproben
	01	ZP	  90007602	0001	01.01.1800	31.12.9999	DE	Konzeption und Methodik der Proben
	01	ZP	  90007604	0001	01.01.1800	31.12.9999	DE	Konzernabnahmefahrten
	01	ZP	  90007605	0001	01.01.1800	31.12.9999	DE	Kontrollproben der Serienproduktion
	01	ZP	  90007609	0001	01.01.1800	31.12.9999	DE	Lastenhefte zur Durchführung der Proben
	01	ZP	  90007611	0001	01.01.1800	31.12.9999	DE	Messungen und Proben der Teile
	01	ZP	  90007619	0001	01.01.1800	31.12.9999	DE	Korrekturmaßnahmen nach Durchführung der Proben
	01	ZP	  90007620	0001	01.01.1800	31.12.9999	DE	Einsatz der Teile in Sonderproben
	01	ZP	  90007624	0001	01.01.1800	31.12.9999	DE	neue Prüfmethoden
	01	ZP	  90007626	0001	01.01.1800	31.12.9999	DE	Organisieren der Vergleichsfahrten mit Konkurrenzfahrzeugen
	01	ZP	  90007634	0001	01.01.1800	31.12.9999	DE	Problemen aus Proben
	01	ZP	  90007646	0001	01.01.1800	31.12.9999	DE	Betrieb der Probefahrzeuge
	01	ZP	  90007650	0001	01.01.1800	31.12.9999	DE	Verlauf und Durchführung der Proben
	01	ZP	  90007653	0001	01.01.1800	31.12.9999	DE	Abnahemn der Komponenten / Fahrzeuge
	01	ZP	  90007659	0001	01.01.1800	31.12.9999	DE	Realisierung der Proben der Teile, Gruppen von Teilen, Fahrzeuge
	01	ZP	  90007670	0001	01.01.1800	31.12.9999	DE	Vergleichs- und Testfahrten
	01	ZP	  90007674	0001	01.01.1800	31.12.9999	DE	Zustand der Komponenten/Fahrzeuge
	01	ZP	  90007682	0001	01.01.1800	31.12.9999	DE	technologische Prüfungen
	01	ZP	  90007684	0001	01.01.1800	31.12.9999	DE	Prüfungstermine
	01	ZP	  90007688	0001	01.01.1800	31.12.9999	DE	Fahrzeuge für Fahrtests
	01	ZP	  90007689	0001	01.01.1800	31.12.9999	DE	Fahrzeuge aus Langzeitfahrtests
	01	ZP	  90007694	0001	01.01.1800	31.12.9999	DE	Prüfungsergebnisse
	01	ZP	  90007706	0001	01.01.1800	31.12.9999	DE	Ergebnisse der Prüfungen
	01	ZP	  90007713	0001	01.01.1800	31.12.9999	DE	Anschluss und Diagnostik der Messgeräte
	01	ZP	  90007720	0001	01.01.1800	31.12.9999	DE	Prüfungen
	01	ZP	  90007725	0001	01.01.1800	31.12.9999	DE	Änderungen an Durchführung von Messungen und Einbauproben
